rec_id,sym,edge_bps,mfe,mae,pnl,ret_at_exit,rank,rec_score,rec_feas,rec_conf,rec_voters,vol_bps,dur,armed,label_base_top_pct_proxy,label_dur_ge,label_ret_pos,good_trade_top_20_mfe
851,GODREJPROP.NS,48.944,0.004418,-0.001175,0.000149,0.033802,0.0389,0.000543,0.05,0.8206,3,55.0,5,0,0,5,1,0
863,ONGC.NS,48.944,0.00823,-0.000474,0.000149,0.018144,0.0257,0.000274,0.05,0.6666,3,55.0,5,0,1,5,1,1
888,DEEPAKNTR.NS,48.944,0.004856,-0.020701,0.000149,0.030749,0.0187,0.000216,0.05,0.5126,3,55.0,5,0,0,5,1,0
900,ADANIPORTS.NS,48.944,0.002957,-0.005024,0.000149,0.050493,0.024,0.000274,0.05,0.6345,3,55.0,5,0,0,5,1,0
907,BSE.NS,48.944,0.007898,-0.000858,0.000149,0.018906,0.0284,0.00035,0.05,0.709,3,55.0,5,0,0,5,1,0
964,BSE.NS,29.25,0.013699,-0.004838,0.000149,0.0109,0.8099,0.013994,1.0,0.9995,3,55.0,5,0,1,5,1,1
1008,GODREJPROP.NS,48.944,0.00571,-0.014289,0.000149,0.02615,0.0468,0.000635,0.05,0.8687,3,55.0,5,0,0,5,1,0
1011,COFORGE.NS,48.944,0.0,-0.038875,-0.008172,0.0,0.0216,0.000222,0.05,0.5845,3,55.0,3,0,0,5,1,0
1026,PAYTM.NS,29.25,0.004735,-0.000672,-8.1e-05,-0.017047,0.7479,0.013281,1.0,0.9994,3,70.0,5,0,0,5,1,0
1031,COFORGE.NS,29.25,0.003605,-0.004984,-1e-06,-0.000225,0.7735,0.015432,1.0,0.9994,3,70.0,5,0,0,5,1,0
1055,BSE.NS,48.944,0.008032,-0.004135,0.000149,0.018591,0.048,0.000745,0.05,0.8737,3,55.0,5,0,0,5,1,0
1065,INFY.NS,29.25,0.006964,-0.010561,0.000149,0.021442,0.5046,0.00811,1.0,0.9987,3,55.0,5,0,0,5,1,0
1076,NYKAA.NS,48.944,0.002573,-0.006329,0.000138,0.053682,0.0299,0.000383,0.05,0.7279,3,55.0,5,0,0,5,1,0
1080,LT.NS,48.944,0.005517,-0.001044,0.000149,0.027065,0.046,0.00062,0.05,0.8639,3,55.0,5,0,0,5,1,0
1091,TATASTEEL.NS,48.944,0.004697,-0.003391,0.000149,0.031793,0.0434,0.00069,0.05,0.8497,3,55.0,5,0,0,5,1,0
1111,TATASTEEL.NS,29.25,0.007483,-0.009162,0.000149,0.019955,0.7632,0.012265,0.9999,0.9994,3,55.0,5,0,0,5,1,0
1124,COFORGE.NS,29.25,0.00392,-0.003069,0.000149,0.038088,0.8336,0.013511,1.0,0.9995,3,55.0,5,0,0,5,1,0
1140,ADANIENT.NS,29.25,0.002945,-0.006623,0.000149,0.0507,0.7056,0.011503,1.0,0.9993,3,55.0,5,0,0,5,1,0
1163,GODREJPROP.NS,29.25,0.014074,-0.006021,-1e-06,-5.8e-05,0.8956,0.021297,1.0,0.9996,3,70.0,5,0,1,5,1,0
21,DEEPAKNTR.NS,29.25,0.003697,-0.001079,0.000149,0.040388,0.017,0.000208,0.05,0.5917,5,55.0,5,0,0,5,1,0
36,CDSL.NS,29.25,0.003745,-0.001529,0.00045,0.120054,0.0264,0.000279,0.05,0.6766,3,25.0,5,0,0,5,1,0
41,DEEPAKNTR.NS,29.25,0.001034,-0.002184,-0.000149,-0.143921,0.4114,0.007711,1.0,0.9985,4,55.0,5,0,0,5,1,0
71,ADANIPORTS.NS,29.25,0.004417,-0.000236,0.00045,0.101778,0.6866,0.011079,1.0,0.9995,4,25.0,5,0,0,5,1,0
93,POLICYBZR.NS,29.25,0.000576,-0.004512,-0.003469,-6.024894,0.525,0.009978,1.0,0.9965,4,70.0,3,0,0,5,1,0
139,JSWSTEEL.NS,29.25,0.025338,-0.003666,0.000149,0.005893,0.0444,0.00071,0.05,0.9077,5,55.0,5,0,1,5,1,1
158,SBIN.NS,29.25,0.004949,-0.00689,0.000149,0.030173,0.311,0.006007,1.0,0.9974,4,55.0,5,0,0,5,1,0
169,ONGC.NS,29.25,0.030992,-0.01456,-1e-06,-2.6e-05,0.0402,0.000765,0.05,0.8653,4,70.0,5,0,1,5,1,0
193,GODREJPROP.NS,29.25,0.004186,-0.004823,0.000299,0.071537,0.0405,0.000512,0.05,0.8306,3,40.0,5,0,0,5,1,0
212,GODREJPROP.NS,29.25,0.013174,-7.7e-05,0.000299,0.02273,0.0384,0.000565,0.05,0.8551,4,40.0,5,0,1,5,1,1
227,ADANIPORTS.NS,29.25,0.00474,-0.003938,0.000299,0.063178,0.0418,0.000584,0.05,0.8974,5,40.0,5,0,0,5,1,0
230,NYKAA.NS,29.25,0.004347,-0.001169,0.000299,0.068893,0.0274,0.000361,0.05,0.7893,5,40.0,5,0,0,5,1,0
240,ADANIENT.NS,29.25,0.000699,-0.00208,-0.002416,-3.455679,0.2581,0.004867,1.0,0.997,5,55.0,3,0,0,5,1,0
268,TCS.NS,29.25,0.002134,-0.001865,-1e-06,-0.000379,0.2047,0.003979,1.0,0.9767,4,70.0,5,0,0,5,1,0
