timestamp,volatility_5m_std_24h,upside_excursion_24h,downside_excursion_24h,trend_dir,ret_15m,ret_30m,ret_60m,ret_120m,ret_300m
1784404500000,0.00044723489147919414,0.009442031949001499,-0.0028135663065093673,1,0.0010103358816869288,0.0014758463576864268,0.0021721756720352622,0.002771839915827035,0.0037068885790993832
1784404800000,0.00044435469532240685,0.010281928170852283,-0.001983867233524528,1,0.00119082640750124,0.0010710776351584785,0.0022648474148130684,0.0037517150952080243,0.0035690711073786997
1784405100000,0.00044455150973027026,0.010357533721158179,-0.0019091796073996232,1,0.001646282753941483,0.000438131129905971,0.0014562555724657712,0.0031948416680205143,0.003185549385307791
1784405400000,0.0004465172031923345,0.010223692779648798,-0.0020413955910041797,1,0.0004650406287658136,-0.00017533811394070703,0.002197220248658167,0.0028204211178895788,0.0024846014292299566
1784405700000,0.0004458970670424464,0.009766880545699949,-0.002492661684570237,1,-0.00011960634195226023,-0.0007522975867680203,0.0026198894979751978,0.002415336349125474,0.002289695534552202
1784406000000,0.0004476839415538801,0.011004140080290502,-0.002352463863896901,1,-0.001206165933860206,-7.065989383079923e-05,0.000772929560744362,0.0012527056013504358,0.0015778648064405276
1784406300000,0.00044828439933983195,0.011223803159834194,-0.0021357028028893485,1,-0.0006400810789990818,0.0006953031537219271,0.0011904456220341202,0.0013913797258572704,0.001993872669961039
1784406600000,0.00044803479182567153,0.011714797356649848,-0.0016511952412572445,1,-0.000632766927753297,0.0011924925275782073,0.0013283617774112542,0.0020259683585587265,0.002371986174762304
1784406900000,0.0004349517279843534,0.00980297346047078,-0.0035377616003205202,1,0.001136877302702906,0.0010176785658998415,0.0014241926994643798,0.0022167868974271197,0.002692343416204809
1784407200000,0.00043067532333997,0.010821186705051193,-0.0025330002007914114,1,0.0013362395343639658,0.002372974435460817,0.0006274892936767665,0.0026186146695666808,0.0025268284951339396
1784407500000,0.00042196951376997666,0.009254513141895043,-0.004078976085804282,1,0.001826415150435047,0.003374725882880913,0.001361720630175976,0.002954472324739291,0.002922264240695985
1784407800000,0.00042908496384913835,0.009663755458515274,-0.0036751403618216073,1,-0.00011906337635290578,0.0008436490667286467,0.0016786389788134865,0.0013191294333325138,0.0014776228888671362
1784408100000,0.0004263422713522587,0.008751285487238608,-0.004575555486303741,1,0.0010353514235926869,0.0004947984334009928,0.00059836449100141,0.0017318718050064585,0.0011280971468168805
1784408400000,0.0004261926521667331,0.008922012107754842,-0.004407084373715283,1,0.0015454880296936174,0.0001357074197490593,0.0014835077616760688,0.0015150388705927244,0.0018255584677179496
1784408700000,0.000427438228450349,0.008971228575022,-0.004358518116308558,1,0.0009628270805246038,0.00040610085343040843,0.001736057951488764,0.0012008275426073631,0.002787961228348358
1784409000000,0.00043577655565861,0.009501568655937914,-0.0041482165521494405,1,-0.000539993906731628,-0.001741352955736973,0.0006218345617410391,-0.00040874002605622954,0.002039685305695751
1784409300000,0.0004365434607505834,0.010479897790844291,-0.004518008691642749,1,-0.0014076051729991531,-0.002006234760332109,-0.00020401864255071398,8.318157967837616e-05,0.00041683385289672576
1784409600000,0.00044064349987440104,0.010979288488350803,-0.00402603013068225,1,-0.000556190711615116,0.000834286067422674,0.0004794054939282334,0.0011432809072088497,0.0016021382442912753
1784409900000,0.00043891789320524803,0.011615504915974115,-0.003399256656357639,1,-0.001202008126069264,0.00010351483862043404,0.00020069518711628422,0.001600463004878234,0.0015023556578276104
1784410200000,0.00043922575041474343,0.011730721375085006,-0.0032857502814184042,1,-0.000599473409204828,0.0013476174602386718,0.0006966811365546297,0.0017474209429953133,0.002862296213426738
1784410500000,0.0004395637083373146,0.011688735352222979,-0.0033271131326113724,1,0.0013912505796877415,0.0013294172205905086,0.0007914669964445369,0.0023167413819756163,0.002936929973720791
1784410800000,0.00044142938159894555,0.011570372471086957,-0.003443719229247123,1,0.001307094102422347,0.0023673098394641078,0.001989876749533846,0.0027869721234725676,0.0029164440481740882
1784411100000,0.00044171660668853647,0.011651171864457448,-0.003364119089566152,1,0.0019482587987876224,0.0018058390548648302,0.0015905857611183364,0.0024440217727469985,0.0027061297705201957
1784411400000,0.0004528737472235259,0.011493214787084725,-0.0035197317111215327,1,-6.174745291756716e-05,-0.00035458474837914735,-0.00035890707008335904,0.0006790676134609132,0.0010064834825562997
1784411700000,0.0004528916137129344,0.01224462208024953,-0.002779477075558115,1,0.0010588317443133116,9.71702899289695e-05,0.0011328294690763933,0.001583458619668997,0.0014566274463277181
1784412000000,0.0004560637835001563,0.012366619836892495,-0.002659290053546489,1,-0.00014214281293680367,-0.0006500602910855674,3.1484401562565804e-05,0.0006329290725883997,-0.00020248791593163723
1784412300000,0.0004560596954494702,0.012005136898918016,-0.00301540773159783,1,-0.00029285537853527795,-0.0005372360133383184,-0.0005343028282079873,0.0010497715203161666,-0.0007672594788192709
1784412600000,0.0004517898212069931,0.013368528224574888,-0.001951904168910518,1,-0.0009606442937111672,-0.00037654169906110646,-0.0010299341391532262,0.0006803985045738475,-0.001054934038844915
1784412900000,0.00045208505368614897,0.013275605340984799,-0.00204342221436305,1,-0.0005079896852315654,-0.0002148652816293928,0.000287258828385318,0.001068615190172803,-0.001710123890210029
1784413200000,0.000450459910951743,0.014045305227402381,-0.0012853588991875156,1,-0.00024445222395161955,-4.323854877205392e-06,0.0006635573002653328,0.0016810530069090658,-0.0017184234669193265
1784413500000,0.00045001280493433106,0.014486996298956232,-0.0008503454557739445,1,0.0005846642490246231,0.0010355585536225298,0.001399486947467161,0.0008128146045884843,-0.0011643854977934085
1784413800000,0.00044987323163177734,0.014700922515112999,-0.0006396534451806426,1,0.00029327338345592124,0.0006819880259828205,0.001050008285474967,0.0006653089709995166,-0.001449687862296527
1784414100000,0.00044969825961231,0.014354210645081794,-0.0009811236132871405,1,0.00024018708334110135,2.934761790055302e-06,0.0015240681359011809,0.0005420041642725773,-0.0012821819799446839
1784414400000,0.0004503211145442981,0.014021526677293849,-0.0013087779575028785,1,0.0004506308368580877,-0.0006536385622669276,0.0007955124023054088,2.1612989777387057e-05,-0.0017579079613918305
1784414700000,0.00045035232376423347,0.013895994419156343,-0.0014324123784563462,1,0.00038860067629174994,0.0005022320222396126,0.0008520807041932487,7.935667366466059e-05,-0.0012152069618961232
1784415000000,0.0004505639195874951,0.01373738005188635,-0.0015886287625418289,1,-0.00023719535029167741,0.0006678840429762148,0.0010383473537507357,0.0005213356136619277,-0.0009975794029193643
1784415300000,0.0004500226873585264,0.014498420344708936,-0.0008390941224311279,1,-0.0011037720054225112,0.00036355191454983326,0.00045011924225038405,-0.00020013872375688565,-0.00152565270762082
1784415600000,0.0004492444836597289,0.014942888436864341,-0.0004013456423095205,1,0.00011358720588283854,0.0003677694451342427,0.0006014257354964674,-0.0002134390023586591,-0.0020376248359660126
1784415900000,0.00045214836714486565,0.01510235687158491,-0.00024428810284076206,1,0.0009052941248249471,0.001521128909960123,0.0015849211763911864,0.0005253208187220268,-0.0015886282330360615
1784416200000,0.000452026017752078,0.014809348355192134,-0.0004968834487591608,1,0.0014689453006727238,0.0014500988050704276,0.0017120959898365136,0.0006957755425628156,-0.0013819733578523017
1784416500000,0.0004555542135415971,0.014371659583345289,-0.0009279706202061538,1,0.00025415337068016296,0.00034967306494310704,0.0007811319747316092,-0.0004124784212677134,-0.0021881571319031755
1784416800000,0.0004553342041809061,0.014062426474025324,-0.0012325396084669484,1,0.0006152777777778182,0.0003702160493826846,0.001016820987654312,-0.0003385802469136162,-0.001913734567901266
1784417100000,0.00045422965941947866,0.013340348786545832,-0.0019437262960921955,1,-1.881885173847109e-05,8.653586742027296e-05,-0.0005858524500217296,-0.000796716141222239,-0.001769743327830154
1784417400000,0.00045347471482882367,0.013779999815576942,-0.001510706463919985,1,9.549542377910609e-05,0.00023357039030938076,-0.00038429580070064163,-0.0007039509187461586,-0.001853598573029955
1784417700000,0.00045364106412439163,0.013895835938476929,-0.0013966174815555606,1,-0.0002449110400746432,6.369537755083995e-05,-0.0009805695168729016,-0.0010479663207221786,-0.0008812479112003064
1784418000000,0.00045290474317956906,0.014354052021123734,-0.0009453126099541198,1,0.00010535670185089584,0.0002616178130879421,-0.0007732842553124132,-0.0008863537464642511,-0.0010085243289911468
1784418300000,0.00045292098140455457,0.014326928053860617,-0.0009720274700967261,1,0.00013806178226186987,0.0004313080929657001,-0.0007720661678446073,-0.0008834411475017231,-0.0010213486707890795
1784418600000,0.0004525612814841075,0.014598867822473615,-0.0007041893321415943,1,0.00030868201725938246,0.0006463656433366946,-0.0005164754591625095,-0.0008791498332638575,-0.00168116772818205
1784418900000,0.0004524004283319117,0.014784263889903644,-0.0005215895684588892,1,0.0001562446498160598,-0.0006723301367704244,-0.0006499654040720999,-0.0010523763531049375,-0.0017591019063698601
1784419200000,0.00045191829335063707,0.01509457288641947,-0.00021596092046293313,1,0.00029320583018434547,-0.0006177219094625266,-0.0008143749518007698,-0.00029120074034082486,-0.0009698465335080957
1784419500000,0.00044801899365020504,0.014022636318159079,-0.0012717296148073809,1,0.0003375794213805351,-0.0010441983838134466,-0.001057923632101637,3.084325457528619e-07,-0.0014349824193449342
1784419800000,0.00044669460981998545,0.013383093492304168,-0.0019016263029350874,1,-0.0008284453464334389,-0.001034631390398647,-0.0010145833831320828,0.0007360702975664526,-0.000776474742980669
1784420100000,0.0004456738369137564,0.013864774681781052,-0.0014272102455282674,1,-0.0009106607286119231,-0.0012028554595159503,-0.0011926787564870475,-0.0004471581633888174,-0.0011410242789921547
1784420400000,0.0004455940719966635,0.013630894339433958,-0.0016712608760875633,1,-0.0013813115028561012,-0.0011620899674697654,-0.0013540244341055329,-0.0005579203492005171,-0.001592978990961224
1784420700000,0.0004489424259226315,0.015001462146055144,-0.0009453126099541198,1,-0.00020635699946111566,2.2379779298401106e-05,-0.00021098729862633307,0.0004881878753147586,-0.0011825784067849834
1784421000000,0.00044796541883109067,0.0154637215594546,-0.0004903157937224951,1,-0.0002924610637093954,-0.00019677459431637805,-0.0003197780073909138,0.0014978019120317698,-0.0015658627717129055
1784421300000,0.00044836502116228226,0.015318535338595743,-0.0006332209814517863,1,0.0002195247674728078,-1.3739595151241573e-05,-6.746295596741677e-05,0.0016008944013310594,-0.0011779001236409635
1784421600000,0.00044789349035520586,0.01491766217301067,-0.001027795994457062,1,0.00022878398993720494,2.0068771047056242e-05,-0.00011315699367342407,0.0009030946971205635,-0.0011928568760087115
1784421900000,0.00044454699778591307,0.015813196444221883,-0.00014633153875044674,1,9.571446214642908e-05,1.0188958873710826e-05,-0.00011146103495123447,0.0010343337038409288,-0.0009574533777941954
1784422200000,0.0004445528266278485,0.01559003874821547,-0.00036598318511456756,1,-0.00023321316655788914,-0.00019215777125391304,-0.0003628617833074942,0.0008441051011945275,-0.0008021236443423761
1784422500000,0.0004445489165051178,0.01550185173914541,-0.00045278468054499776,1,-0.0002086674791117074,-0.00023336185533791504,-0.0004026726723390233,0.000523675115847497,-0.0010505913685746732
1784422800000,0.0004446924174920117,0.015396841785795926,-0.0005392492748997045,1,-8.551731802861893e-05,-0.00012302762178490216,0.0005236006186885523,-2.0530330862404648e-05,-0.0011921484605338492
1784423100000,0.00044477219193002994,0.01540097187288119,-0.0005351840072438215,1,4.106497219617658e-05,-5.372409896354482e-05,0.0010593527789870126,-0.0007580038100883753,-0.0012447626722491046
1784423400000,0.00044470066157569545,0.015217056717665548,-0.000716212715958602,1,-2.469953021491285e-05,-0.0001332230910967669,0.0017524316687497234,-0.0007203000498929926,-0.0008810013683539695
1784423700000,0.0004424395629806129,0.014398506152447043,-0.001521916583405067,1,-3.751351181120315e-05,-0.00012164875435079018,0.0007464108214285599,-0.0015849844681711828,-0.0008512325272715002
1784424000000,0.0004422990235722748,0.01416265846291544,-0.0017540627740722267,1,-9.4785178808989e-05,-0.00017073682046047183,0.0007971834908300653,-0.002042512542055098,-0.00028914110734399776
1784424300000,0.00043659691252235513,0.015336482808247058,-0.0005986609517253824,1,-0.00010852624142903335,-0.00016935033690993162,0.0006993227221531068,-0.0017649794000830195,-0.0007247947418340887
1784424600000,0.0004363492221507189,0.015022255569913212,-0.000907956567586352,1,-8.413839886640667e-05,0.0006467078033964961,0.001818161327429084,-0.0017943864404100704,-0.00045650870724360147
1784424900000,0.00043635392433139355,0.014903379467010959,-0.0010249669758923333,1,-7.595884142384932e-05,0.0011131366802157254,0.001668469917211034,-0.0017558534624262478,-0.000647502806771747
1784425200000,0.00043627643546278,0.015018922215619452,-0.0009112376067306289,1,-6.083069720782975e-05,0.0018859060060741374,0.0010163666997942062,-0.0016665140752815748,-0.000631157081688947
1784425500000,0.00043517355829447035,0.014438141863859584,-0.0014829029325311577,1,0.0007309076996664718,0.0008681651869929185,0.0011459224644960297,-0.0011831317495867204,-0.0009848880896012073
1784425800000,0.00043416536933701315,0.014908140324344513,-0.001020280837577858,1,0.0011891858508190406,0.0009680855991476691,0.001207405005635541,-0.0011556811339107655,-0.0008743650315746812
1784426100000,0.000434149221382453,0.014951783597963576,-0.0009773225209666954,1,0.0019468551318369994,0.0008688201940556158,0.0009267209533893341,-0.000923478510866547,-0.0008384029951521723
1784426400000,0.00043621901138566775,0.014787228387476085,-0.0011392951285634492,1,0.0001371572380450946,0.0011706964255187966,-0.0005438461913486953,-0.0023469470249068074,-0.0017605188338950337
1784426700000,0.0004367661736535466,0.015589338752540254,-0.0012860715960606034,1,-0.0002208376346808805,0.0005547157625329392,-0.0018154334046531029,-0.003168834998200234,-0.0022964338114755413
1784427000000,0.00043847763021759696,0.015313329704493348,-0.0015574943750635277,1,-0.0010759402380074688,-0.0008679025236978027,-0.002468406005786843,-0.003822038066895129,-0.0030543018500871657
1784427300000,0.00044305385142747117,0.015160866915636671,-0.0017074237854898947,1,0.001033397449533721,0.00027751634747141514,-0.0023296564088459695,-0.0025209406061025754,-0.0018656379690493272
1784427600000,0.0004430566019673733,0.015122956640680491,-0.0017447041292111725,1,0.0007757247064231498,0.00023908794888762404,-0.0028374340772824354,-0.0023709812015171926,-0.0017231299851765338
1784427900000,0.0004430230741913882,0.014891273783859781,-0.0019725372574748773,1,0.00020826179155123564,5.7850497653121006e-05,-0.002462579984098127,-0.0016719565161721398,-0.0016085523707443103
1784428200000,0.0004471501528269476,0.01476445596826091,-0.00209724782106146,1,-0.000755100782839179,-0.0017125377550391016,-0.003605991493558528,-0.002963231214941763,-0.002711120014793816
1784428500000,0.00044430731248270216,0.015613153348913918,-0.0012626527118815793,1,-0.0005362207978145631,-0.0023688351369967084,-0.0034186195158167508,-0.0014990754468364555,-0.002083385031347851
1784428800000,0.000446265437232606,0.01574812382739212,-0.0011299249530956348,1,-0.00015037997549500462,-0.0016018937697344889,-0.0026801567530018015,-0.001137489558231445,-0.0010415548456592294
1784429100000,0.00044620456054907863,0.015557428944314833,-0.0013174511790390647,1,-0.0009581604799284021,-0.0026064494239933693,-0.0023263883534074387,-0.0012824823034098282,-0.001939453757537468
1784429400000,0.00044615264462415593,0.015627283870696427,-0.0012487569881069087,1,-0.0018335975523245233,-0.003075786642650452,-0.0023602363783286296,-0.002007704502414906,-0.0020849654253514076
1784429700000,0.00044636271497673115,0.015836270970980174,-0.001043242495244567,1,-0.0014517321056779615,-0.002520284682028165,-0.0018484864331462286,-0.001632677994527255,-0.0017733622661644474
1784430000000,0.00044796183984716157,0.01541060616811857,-0.0014618342933540045,1,-0.0016498697840891092,-0.001896701912154045,-0.0018040819766700048,-0.00013507073924755872,-0.0013420628651637794
1784430300000,0.0004509655412340179,0.01528286521608066,-0.0015874526542010608,1,-0.0012444709492123434,-0.0010522770496691543,-0.0013558630726613762,0.0003808343748985216,-0.00048357468293418453
1784430600000,0.0004505806614723905,0.01556552527297312,-0.0013094893819903676,1,-0.0010701060837084045,-0.0010799930173531673,-0.0013569816427449802,0.0009593415302192357,-0.00041324292968381894
1784430900000,0.0004537682426019926,0.01574463002159778,-0.001133360704512867,1,-0.00024724004193954886,0.000280792943190972,-0.00019173086429338063,0.001639298889708275,-0.0001776602928008302
1784431200000,0.0004545269742345101,0.015875028791120058,-0.0010051286894657233,1,0.00019243337729088654,0.00071775793458969,0.0004677801711635794,0.001806924662487444,0.00028230780832459983
1784431500000,0.00045466659178137006,0.015953188800303556,-0.000928267416077781,1,-9.897525046528697e-06,0.000673495649651165,0.0007925752478672767,0.0007945856826424266,0.0001139761868640762
1784431800000,0.00045471291442699806,0.015906958561376076,-0.0009737294761531947,1,0.0005281635683133016,9.27959417241486e-05,0.0006450864548856928,0.0005488879952983075,3.4179838535047895e-05
1784432100000,0.0004543240734955136,0.01619314524700392,-0.0006922981749824268,1,0.000525223486769412,-0.0003039058161077731,0.0019261287703847088,0.0006464764943156564,-2.2580279466516566e-05
1784432400000,0.0004540470212955645,0.015879794301043724,-0.001000442365028174,1,0.0006833999386657034,-0.0002772880945977736,0.0015468128957986612,0.0005876713661302413,-6.0622940927092626e-05
1784432700000,0.00045457216498622687,0.015622997041640314,-0.0012529725856163152,1,-0.00043513780265459496,-0.00047239116337924997,0.0010463402437543821,0.0003374443421651892,0.00012134393431040002
1784433000000,0.0004524578950292742,0.01483039727675916,-0.002032402217881661,1,-0.0008286940532970474,-0.0002497984685932295,0.0003533659029727808,0.0007170885493834943,3.354348247814076e-05
1784433300000,0.0004519731440587352,0.015195765905979815,-0.001673104689756038,1,-0.0009600319474894457,0.00011899945260247305,0.00021620809635181622,0.0002755532779094941,2.0245361416756044e-05
1784433600000,0.00045380140877457543,0.015160866915636671,-0.0017074237854898947,1,-3.726957812698708e-05,0.0005522392675986503,0.0016720277124830296,0.0006335828281578802,0.000737195348261757
1784433900000,0.00045450733525777466,0.01513913557485913,-0.0017287940302229481,1,0.0005793757099092444,0.0022307125129992465,0.0017390553685153814,0.0008699144504191451,0.0005640597699143441
1784434200000,0.0004545117541742858,0.015065700045310377,-0.0018010093276877145,1,0.0010800683001655482,0.0018246069321760478,0.002319470652059947,0.0011977898665399465,1.7789724222170687e-05
1784434500000,0.00045234409921812593,0.015827693820294586,-0.001051677124802846,1,0.0005895308172904907,0.0015194491815001766,0.001831380886241825,0.0009268253378860664,-0.001261954740055086
1784434800000,0.0004517059505594078,0.015335385865658113,-0.0015358047072796673,1,0.0016503806126509273,0.000603315078748761,0.0013385183589767968,0.0012885771056616803,-0.0017083619438990878
1784435100000,0.0004526467708669452,0.015534093189865499,-0.001340399177909346,1,0.0007437353470384507,9.71970773503439e-05,2.0088426162155107e-06,0.0002492510107569606,-0.002099704112935237
1784435400000,0.00045239923780541097,0.01586152675580106,-0.0010184063699418193,1,0.0009293704716759532,0.0011191703950451013,-9.613644327001102e-05,0.0006947480908338594,-0.0019287567131290213
1784435700000,0.0004582102193435839,0.01595302992629848,-0.0009284236501732736,1,-0.0010453403244969942,-0.0004905628398186694,-0.0012771922393515253,-0.0008142602202778425,-0.0042406363547816085
1784436000000,0.00045871396183247334,0.015891072852652812,-0.0009893512220293162,1,-0.0006460577736855879,0.0004939624326051332,-0.0009576602085081064,-0.0005089403494425069,-0.00373243511126355
1784436300000,0.00045862596699594447,0.015673647445176356,-0.001203163808032199,1,0.00018962369270841486,0.0003114584594403805,-0.0007081549305865072,-0.0008469755329846174,-0.003363349878566681
1784436600000,0.00046066893544621914,0.015621250566103485,-0.00125469004106577,1,0.0005553580228141053,0.0007347599884477439,0.00036359416463041316,-7.169897679069227e-05,-0.003044425087781089
1784436900000,0.00046044673669556126,0.015828964500145436,-0.0010504275590412103,1,0.0011407572013485401,-9.517898361509583e-05,5.93323534224923e-05,-0.0001310256138078118,-0.003247519281856032
1784437200000,0.0004624862552406676,0.015978609281123688,-0.0009032693314257934,1,0.00012181166835359747,-0.0012139482234023629,-0.001036711474010754,-0.0010824101480698884,-0.0032134196009023543
1784437500000,0.0004625620848153274,0.016282164533301516,-0.0006047580662695988,1,0.00017930238861361234,-0.000787015480081746,-0.0008676320579080353,-0.0008623811696970703,-0.0032887548368015773
1784437800000,0.0004639948862670348,0.01628025681364426,-0.0006066340865471748,1,-0.0012345278883846955,-0.001450905948081644,-0.0011190851004722975,-0.0015452048029138904,-0.0033711454764330075
1784438100000,0.0004626390214832615,0.015568859092883684,-0.0013062109580719362,1,-0.0013355972004327273,-0.0010192959216894044,-0.000902901990907461,-0.001172275212677527,-0.0028589066287579203
1784438400000,0.00046297293929360126,0.015621885647421918,-0.0012540655124948336,1,-0.00096614463665426,-0.00037089330625591084,-4.987449538739552e-05,-0.0006882062722659467,-0.0024684014961731068
1784438700000,0.0004652041890531462,0.015399020880719747,-0.0014732270753065786,1,-0.00021664551462664846,0.00015452604466946183,0.00024724167147113893,6.150136577838285e-05,-0.0013432949063116363
1784439000000,0.00046518553832581607,0.015728114174110984,-0.0011496021185323558,1,0.0003167242948247998,0.00017745216713464064,0.0007909605742402447,0.0003490304820469841,-0.0009504820345910842
1784439300000,0.0004651642631299985,0.015589497512818152,-0.0012859154738025559,1,0.0005958269854447105,-8.068007429369254e-05,0.00046352402836546405,0.000692890369843979,-0.000929366449670199
1784439600000,0.00046511071717828754,0.01567714076267651,-0.0011997285367954735,1,0.00037125198937440447,0.00033230298799118824,0.0004491499921407244,0.0010547142279311826,-0.00043663067026749155
1784439900000,0.0004650569456258764,0.015851996123431022,-0.0010277786377780956,1,-0.00013922803079028731,0.00011651269169341148,-0.00013891897855772799,5.037551391515034e-05,-0.0011462747307459731
1784440200000,0.00046535645546821625,0.015621885647421918,-0.0012540655124948336,1,-0.0006761042185999881,0.00032113791877297316,-0.0004351349289001305,-0.00044085022615587057,-0.0022349901619653813
1784440500000,0.00046558135984718294,0.015684445049645855,-0.0011925456205763027,1,-3.893454685524081e-05,9.270130203613775e-05,-0.00019034667351419833,-0.00020023481239804405,-0.001993232495947053
1784440800000,0.0004659898395498606,0.015589497512818152,-0.0012859154738025559,1,0.00025577633371896526,0.0006133995580247132,-4.5746099565444924e-05,-0.00017062058756848003,-0.002364269699839181
1784441100000,0.00046608935716684595,0.015661897371752206,-0.0012147186378641884,1,0.0009979168331536684,0.0005442480126292497,5.255448006133781e-06,3.5551560041592455e-06,-0.0013875928456040078
1784441400000,0.0004656739205640095,0.015113598472999472,-0.0017539067980958743,1,0.00013164097427305945,0.00011680818843949587,-0.0004265971009011162,-0.00025246637554228907,-0.002137002717335427
1784441700000,0.0004656465722431506,0.015169115551355274,-0.0016993122121716693,1,0.00035753177613885914,-0.00025540191268682866,-0.00026961665918842897,-0.0009119068897021702,-0.0016614257514347445
1784442000000,0.0004666475549466297,0.015296669210876178,-0.0015738780317194657,1,-0.0004532165481020039,-0.0007560300577538268,-0.0006383636149417201,-0.001472065878383883,-0.0025109895361795833
1784442300000,0.00046643682664126215,0.01581149293084415,-0.0010676088142458986,1,-1.4830833488193913e-05,-0.0002830217390666201,-0.00018569439430032644,-0.0009270815808618295,-0.0027810902547366215
1784442600000,0.00046656076091512716,0.01579497490894275,-0.0010838523665491092,1,-0.0006127146238779465,-0.0006587415857925805,-0.00044158081917495255,-0.0013043546757370316,-0.0031103723457657304
