evidence_row_id,as_of,ticker,direction,action,evidence_class,target_rate,sample_size,degradation_level,adaptive_rr,adaptive_horizon_sessions,reference_price,adaptive_target,adaptive_risk,exit_reason,sessions_to_outcome,target_reached,risk_reached,horizon_reached,actual_mfe,actual_mae,realized_return,eligible_for_primary_comparison
TIME006-20260619T034500Z-gen20260820T104955096765Z-GRASIM_NS,2026-06-19T03:45:00Z,GRASIM.NS,SHORT,NoTrade,Unfavourable,0.247312,93,Exact,1.096563,4.0,3149.5000,3046.5237,3243.4082,NO_TRADE,4,false,false,false,0.016669,-0.011589,0.007271,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-HAVELLS_NS,2026-06-19T03:45:00Z,HAVELLS.NS,LONG,Watch,Mixed,0.364964,137,Exact,1.153423,4.0,1176.3000,1218.0150,1140.1338,HORIZON,4,false,false,true,0.016747,-0.011052,0.001700,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-HCLTECH_NS,2026-06-19T03:45:00Z,HCLTECH.NS,LONG,NoTrade,Unfavourable,0.299320,147,Exact,0.928654,3.0,1131.7000,1173.9521,1086.2017,NO_TRADE,3,false,false,false,0.015022,-0.034020,-0.015728,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-HDFCBANK_NS,2026-06-19T03:45:00Z,HDFCBANK.NS,LONG,Buy,Favourable,0.484848,66,Exact,1.061218,4.0,779.8000,800.9208,759.8976,TARGET,4,true,false,false,0.031611,-0.009297,0.027085,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-HDFCLIFE_NS,2026-06-19T03:45:00Z,HDFCLIFE.NS,LONG,Watch,Mixed,0.322581,155,Exact,0.859167,4.0,591.8500,609.7193,571.0516,HORIZON,4,false,false,true,0.022219,-0.014784,-0.010813,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-HEROMOTOCO_NS,2026-06-19T03:45:00Z,HEROMOTOCO.NS,LONG,Watch,Mixed,0.375000,56,Exact,1.050033,4.0,4974.8999,5148.5149,4809.5574,HORIZON,4,false,false,true,0.013890,-0.019639,-0.015839,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-HINDALCO_NS,2026-06-19T03:45:00Z,HINDALCO.NS,SHORT,NoTrade,Unfavourable,0.296296,81,Exact,1.420741,3.0,1010.0000,951.6133,1051.0960,NO_TRADE,3,false,false,false,0.039307,-0.008020,0.033069,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-HINDUNILVR_NS,2026-06-19T03:45:00Z,HINDUNILVR.NS,LONG,Watch,Mixed,0.353293,167,Exact,1.007617,4.0,2194.6001,2250.6435,2138.9803,HORIZON,4,false,false,true,0.006197,-0.024879,-0.009296,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-ICICIBANK_NS,2026-06-19T03:45:00Z,ICICIBANK.NS,LONG,Buy,Mixed,0.328947,76,Exact,1.870363,4.0,1346.5000,1398.7626,1318.5575,TARGET,4,true,false,false,0.042703,-0.011140,0.038814,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-ICICIPRULI_NS,2026-06-19T03:45:00Z,ICICIPRULI.NS,LONG,NoTrade,Unfavourable,0.256757,148,Exact,0.875273,3.5,500.3000,518.2545,479.7869,NO_TRADE,4,false,false,false,0.026984,-0.020588,-0.018489,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-IDEA_NS,2026-06-19T03:45:00Z,IDEA.NS,SHORT,Watch,Mixed,0.325203,123,StateOnly,0.811717,4.0,14.9200,13.9916,16.0637,TARGET,4,true,false,false,0.063003,-0.007373,0.062222,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-IDFCFIRSTB_NS,2026-06-19T03:45:00Z,IDFCFIRSTB.NS,SHORT,NoTrade,Unfavourable,0.293233,133,StateOnly,1.046915,3.0,78.6800,75.2986,81.9098,NO_TRADE,3,false,false,false,0.006609,-0.035333,-0.006609,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-IGL_NS,2026-06-19T03:45:00Z,IGL.NS,SHORT,NoTrade,Unfavourable,0.189944,179,StateOnly,0.832685,3.0,167.6000,161.0023,175.5234,NO_TRADE,3,false,false,false,0.006563,-0.021718,-0.002029,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-INDHOTEL_NS,2026-06-19T03:45:00Z,INDHOTEL.NS,SHORT,NoTrade,Unfavourable,0.274725,182,StateOnly,1.006950,3.0,724.7500,691.5160,757.7546,NO_TRADE,3,false,false,false,0.010003,-0.021042,-0.001035,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-INDUSINDBK_NS,2026-06-19T03:45:00Z,INDUSINDBK.NS,SHORT,Watch,Mixed,0.323171,164,StateOnly,1.360674,3.0,947.4500,903.1403,980.0145,TARGET,2,true,false,false,0.047127,0.000000,0.046767,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-INDUSTOWER_NS,2026-06-19T03:45:00Z,INDUSTOWER.NS,SHORT,NoTrade,Unfavourable,0.218750,64,Exact,0.687047,3.0,411.2000,397.1678,431.6239,NO_TRADE,3,false,false,false,0.032101,-0.011552,0.030642,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-INFY_NS,2026-06-19T03:45:00Z,INFY.NS,LONG,Watch,Mixed,0.304348,138,Exact,0.705060,4.0,1051.4000,1080.5982,1009.9877,HORIZON,4,false,false,true,0.027487,-0.024158,-0.009701,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-IOC_NS,2026-06-19T03:45:00Z,IOC.NS,LONG,NoTrade,Unfavourable,0.269231,52,Exact,1.265454,4.5,143.4300,149.1127,138.9393,NO_TRADE,5,false,false,false,0.033536,-0.004392,0.003207,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-IRCTC_NS,2026-06-19T03:45:00Z,IRCTC.NS,LONG,NoTrade,Unfavourable,0.263158,190,Exact,0.970591,4.0,519.6000,537.3986,501.2620,NO_TRADE,4,false,false,false,0.013761,-0.016359,-0.010585,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-ITC_NS,2026-06-19T03:45:00Z,ITC.NS,LONG,Watch,Mixed,0.361111,144,Exact,0.801442,3.0,292.5000,298.4413,285.0867,HORIZON,3,false,false,true,0.004957,-0.010427,-0.007350,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-JINDALSTEL_NS,2026-06-19T03:45:00Z,JINDALSTEL.NS,LONG,Buy,Favourable,0.443038,79,Exact,0.897921,4.0,1137.7000,1188.5687,1081.0482,RISK,2,false,true,false,0.010811,-0.054056,-0.049795,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-JSWSTEEL_NS,2026-06-19T03:45:00Z,JSWSTEEL.NS,SHORT,Watch,Mixed,0.307692,156,StateOnly,0.985939,3.0,1287.7000,1233.8565,1342.3113,TARGET,2,true,false,false,0.042168,-0.007145,0.041814,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-JUBLFOOD_NS,2026-06-19T03:45:00Z,JUBLFOOD.NS,LONG,NoTrade,Unfavourable,0.282895,152,Exact,0.822157,3.0,419.0000,435.0328,399.4991,NO_TRADE,1,false,false,false,0.040095,0.000000,0.038264,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-KOTAKBANK_NS,2026-06-19T03:45:00Z,KOTAKBANK.NS,SHORT,NoTrade,Unfavourable,0.267717,127,StateOnly,0.979164,3.0,399.2500,387.6359,411.1112,NO_TRADE,3,false,false,false,0.003131,-0.021791,-0.016781,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-LICI_NS,2026-06-19T03:45:00Z,LICI.NS,SHORT,Watch,Mixed,0.378151,119,StateOnly,0.859317,3.0,440.1500,426.3915,456.1610,HORIZON,3,false,false,true,0.015222,-0.019652,0.008065,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-LT_NS,2026-06-19T03:45:00Z,LT.NS,SHORT,NoTrade,Unfavourable,0.265116,215,StateOnly,1.098358,3.0,4209.3999,4063.8498,4341.9160,NO_TRADE,3,false,false,false,0.010310,-0.007840,0.006580,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-LUPIN_NS,2026-06-19T03:45:00Z,LUPIN.NS,LONG,Buy,Favourable,0.400000,40,Exact,0.782241,4.0,2351.6001,2434.3818,2245.7738,HORIZON,4,false,false,true,0.018455,-0.006761,-0.003445,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-M&M_NS,2026-06-19T03:45:00Z,M&M.NS,LONG,Buy,Favourable,0.530612,98,Exact,0.935163,4.0,3074.8000,3193.1056,2948.2922,TARGET,4,true,false,false,0.043482,-0.016196,0.038476,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-MAHABANK_NS,2026-06-19T03:45:00Z,MAHABANK.NS,SHORT,NoTrade,Unfavourable,0.264516,155,StateOnly,0.920924,3.0,90.1900,84.9517,95.8781,NO_TRADE,3,false,false,false,0.032930,-0.005544,0.018406,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-MARICO_NS,2026-06-19T03:45:00Z,MARICO.NS,SHORT,NoTrade,Unfavourable,0.160494,81,Exact,1.337196,4.0,817.0500,780.9791,844.0250,NO_TRADE,4,false,false,false,0.012300,-0.019399,-0.010709,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-MARUTI_NS,2026-06-19T03:45:00Z,MARUTI.NS,LONG,Buy,Favourable,0.405405,74,Exact,1.138934,3.0,13395.0000,13827.3126,13015.4235,HORIZON,3,false,false,true,0.011497,-0.014483,-0.010974,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-MPHASIS_NS,2026-06-19T03:45:00Z,MPHASIS.NS,SHORT,NoTrade,Unfavourable,0.256098,164,StateOnly,1.513040,4.0,2267.5000,2124.9424,2361.7193,NO_TRADE,4,false,false,false,0.020066,-0.017508,0.001808,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-MRF_NS,2026-06-19T03:45:00Z,MRF.NS,LONG,Watch,Mixed,0.358974,78,Exact,0.804158,4.0,128645.0000,131709.3628,124834.3540,TARGET,1,true,false,false,0.026390,0.000000,0.023820,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-MUTHOOTFIN_NS,2026-06-19T03:45:00Z,MUTHOOTFIN.NS,LONG,NoTrade,Unfavourable,0.205882,102,Exact,1.049665,3.0,3126.1001,3285.0350,2974.6852,NO_TRADE,3,false,false,false,0.032277,-0.023992,0.001216,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-NAUKRI_NS,2026-06-19T03:45:00Z,NAUKRI.NS,SHORT,Watch,Mixed,0.322835,127,StateOnly,1.464591,3.0,984.2500,922.8723,1026.1578,HORIZON,3,false,false,true,0.002896,-0.041199,-0.025959,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-NESTLEIND_NS,2026-06-19T03:45:00Z,NESTLEIND.NS,LONG,Watch,Mixed,0.382353,136,Exact,1.252057,4.0,1414.8000,1457.3623,1380.8062,RISK,3,false,true,false,0.011238,-0.024173,-0.024027,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-NMDC_NS,2026-06-19T03:45:00Z,NMDC.NS,SHORT,NoTrade,Unfavourable,0.208633,139,StateOnly,0.861804,3.0,88.4200,84.6860,92.7528,NO_TRADE,2,false,false,false,0.049197,-0.007691,0.042230,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-NTPC_NS,2026-06-19T03:45:00Z,NTPC.NS,LONG,NoTrade,Unfavourable,0.207921,101,Exact,0.892475,4.0,365.8000,375.3791,355.0668,NO_TRADE,4,false,false,false,0.009431,-0.039229,-0.029342,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-OFSS_NS,2026-06-19T03:45:00Z,OFSS.NS,SHORT,NoTrade,Unfavourable,0.293651,126,StateOnly,1.189759,3.5,9638.5000,9162.4267,10038.6425,NO_TRADE,3,false,false,false,0.002542,-0.090419,-0.041515,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-ONGC_NS,2026-06-19T03:45:00Z,ONGC.NS,LONG,NoTrade,Unfavourable,0.283019,106,Exact,0.949220,3.0,246.2500,255.4194,236.5900,NO_TRADE,3,false,false,false,0.006091,-0.027411,-0.025381,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-PAGEIND_NS,2026-06-19T03:45:00Z,PAGEIND.NS,SHORT,NoTrade,Unfavourable,0.255172,145,StateOnly,0.733624,3.0,39975.0000,38676.0679,41745.5689,NO_TRADE,3,false,false,false,0.019387,-0.026767,-0.022764,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-PERSISTENT_NS,2026-06-19T03:45:00Z,PERSISTENT.NS,SHORT,NoTrade,Unfavourable,0.277778,72,Exact,1.214425,4.0,4829.0000,4589.1455,5026.5046,NO_TRADE,4,false,false,false,0.013667,-0.030545,-0.002589,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-PETRONET_NS,2026-06-19T03:45:00Z,PETRONET.NS,SHORT,NoTrade,Unfavourable,0.219101,178,StateOnly,0.790139,4.0,288.7000,280.2495,299.3950,NO_TRADE,4,false,false,false,0.024420,-0.006235,0.022342,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-PIDILITIND_NS,2026-06-19T03:45:00Z,PIDILITIND.NS,SHORT,NoTrade,Unfavourable,0.277778,162,StateOnly,1.077926,3.0,1579.9000,1525.8425,1630.0496,NO_TRADE,3,false,false,false,0.015761,-0.012279,0.000570,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-PNB_NS,2026-06-19T03:45:00Z,PNB.NS,LONG,Watch,Mixed,0.338710,62,Exact,1.145301,4.0,108.7700,113.7562,104.4164,HORIZON,4,false,false,true,0.010757,-0.020502,-0.008274,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-POLYCAB_NS,2026-06-19T03:45:00Z,POLYCAB.NS,SHORT,NoTrade,Unfavourable,0.231707,164,StateOnly,1.133551,3.0,10083.0000,9558.9325,10545.3238,NO_TRADE,3,false,false,false,0.040464,-0.004265,0.038729,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-POWERGRID_NS,2026-06-19T03:45:00Z,POWERGRID.NS,LONG,Watch,Mixed,0.346154,104,Exact,1.041531,4.0,292.2500,300.5797,284.2525,RISK,4,false,true,false,0.010265,-0.031480,-0.027365,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-RECLTD_NS,2026-06-19T03:45:00Z,RECLTD.NS,LONG,NoTrade,Unfavourable,0.206897,58,Exact,1.816555,3.0,355.3500,377.4989,343.1572,NO_TRADE,3,false,false,false,0.044885,0.000000,0.023357,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-RELIANCE_NS,2026-06-19T03:45:00Z,RELIANCE.NS,LONG,Watch,Mixed,0.378882,161,Exact,0.952606,3.0,1309.5000,1346.0254,1271.1574,HORIZON,3,false,false,true,0.027033,-0.009164,0.003131,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-SAIL_NS,2026-06-19T03:45:00Z,SAIL.NS,SHORT,Watch,Mixed,0.363636,88,Exact,0.812256,3.0,180.0500,172.2246,189.6842,TARGET,2,true,false,false,0.067815,-0.004110,0.043462,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-SBILIFE_NS,2026-06-19T03:45:00Z,SBILIFE.NS,LONG,Watch,Mixed,0.307692,104,Exact,1.181349,4.0,1800.2000,1869.7590,1741.3189,RISK,4,false,true,false,0.010999,-0.033441,-0.032708,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-SBIN_NS,2026-06-19T03:45:00Z,SBIN.NS,LONG,Watch,Mixed,0.365079,63,Exact,0.936372,4.0,1035.1000,1070.3746,997.4284,HORIZON,4,false,false,true,0.019612,-0.014105,0.009951,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-SHREECEM_NS,2026-06-19T03:45:00Z,SHREECEM.NS,LONG,Watch,Mixed,0.333333,72,Exact,1.153692,3.0,25075.0000,25958.9054,24308.8465,TARGET,3,true,false,false,0.043470,-0.012363,0.035250,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-SIEMENS_NS,2026-06-19T03:45:00Z,SIEMENS.NS,LONG,Buy,Favourable,0.440476,84,Exact,1.095694,4.0,3759.6001,3936.2284,3598.3979,RISK,3,false,true,false,0.012794,-0.055724,-0.042877,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-SRF_NS,2026-06-19T03:45:00Z,SRF.NS,SHORT,Watch,Mixed,0.306748,163,StateOnly,1.248209,3.0,2709.8000,2582.4372,2811.8365,HORIZON,3,false,false,true,0.004613,-0.024799,-0.020666,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-SUNPHARMA_NS,2026-06-19T03:45:00Z,SUNPHARMA.NS,SHORT,Watch,Mixed,0.306667,75,Exact,1.002743,4.0,1838.3000,1784.0042,1892.4473,RISK,2,false,true,false,0.002339,-0.034869,-0.029455,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-TATACONSUM_NS,2026-06-19T03:45:00Z,TATACONSUM.NS,LONG,NoTrade,Unfavourable,0.258503,147,Exact,1.432606,4.0,1111.5000,1157.8159,1079.1702,NO_TRADE,4,false,false,false,0.021413,-0.017544,0.017814,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-TATASTEEL_NS,2026-06-19T03:45:00Z,TATASTEEL.NS,LONG,Watch,Mixed,0.395522,134,Exact,0.821962,4.0,198.9600,205.6148,190.8638,RISK,3,false,true,false,0.008544,-0.047095,-0.040692,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-TCS_NS,2026-06-19T03:45:00Z,TCS.NS,LONG,Watch,Mixed,0.322581,186,Exact,0.898331,3.0,2125.0000,2190.9517,2051.5841,HORIZON,3,false,false,true,0.015059,-0.032941,-0.007529,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-TECHM_NS,2026-06-19T03:45:00Z,TECHM.NS,SHORT,Sell,Favourable,0.426471,68,Exact,1.062325,3.5,1409.6000,1355.5574,1460.4720,RISK,3,false,true,false,0.006456,-0.040366,-0.036090,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-TITAN_NS,2026-06-19T03:45:00Z,TITAN.NS,LONG,Buy,Favourable,0.470588,68,Exact,0.939523,4.0,4419.8999,4549.5945,4281.8569,RISK,3,false,true,false,0.000000,-0.035340,-0.031232,true
