generation,valid_count,population_size,unique_fitness_count,stagnation,best_obj,best_mlu,best_sdi,crossover_count,mutation_count,gen_moves_peak,gen_moves_shoulder,gen_moves_transition,gen_moves_tail,gen_moves_mixed,gen_moves_neutral
0,4,50,5,0,58.80004121904828,0.5817175356580822,1.6655245159986865,0,0,,,,,,
1,11,50,11,1,58.80004121904828,0.5817175356580822,1.6655245159986865,0,0,,,,,,
2,26,50,26,0,55.47434755515342,0.5575749652890812,1.406893182185608,0,0,,,,,,
3,33,50,33,1,55.47434755515342,0.5575749652890812,1.406893182185608,0,0,,,,,,
4,48,50,48,0,54.8029246466093,0.5575749652890812,1.403588544090565,0,0,,,,,,
5,50,50,50,0,54.011735364226595,0.5575749652890812,1.5025626277245243,0,0,,,,,,
6,50,50,49,0,52.857044586244,0.5575749652890812,1.408537269428397,0,0,,,,,,
7,49,50,50,1,52.857044586244,0.5575749652890812,1.408537269428397,0,0,,,,,,
8,50,50,49,0,51.64859853293773,0.5575749652890812,1.4100088731632645,0,0,,,,,,
