generation,valid_count,population_size,unique_fitness_count,stagnation,best_obj,best_mlu,best_sdi,crossover_count,mutation_count,gen_moves_peak,gen_moves_shoulder,gen_moves_transition,gen_moves_tail,gen_moves_mixed,gen_moves_neutral
0,7,50,8,0,101.93089859501565,0.6576774100881105,1.9187911951814771,0,0,,,,,,
1,18,50,18,1,101.93089859501565,0.6576774100881105,1.9187911951814771,0,0,,,,,,
2,39,50,39,2,101.93089859501565,0.6576774100881105,1.9187911951814771,0,0,,,,,,
3,43,50,44,0,98.16389767929985,0.6000772856270775,1.7091978962972352,0,0,,,,,,
4,47,50,47,0,97.0657584837667,0.6000772856270775,1.6846084523092757,0,0,,,,,,
5,46,50,45,0,91.85425389056428,0.5594769679169838,1.6547504424743384,0,0,,,,,,
6,48,50,47,1,91.85425389056428,0.5594769679169838,1.6547504424743384,0,0,,,,,,
7,49,50,48,0,91.83983165104212,0.6000772856270775,1.7054826209370506,0,0,,,,,,
