generation,valid_count,population_size,unique_fitness_count,stagnation,best_obj,best_mlu,best_sdi,crossover_count,mutation_count,gen_moves_peak,gen_moves_shoulder,gen_moves_transition,gen_moves_tail,gen_moves_mixed,gen_moves_neutral
0,1,50,2,0,133.0722407725902,0.9444435000000001,2.7111514983031673,0,0,,,,,,
1,2,50,3,0,124.85661252612451,0.965811,2.6410227697596653,0,0,,,,,,
2,4,50,4,1,124.85661252612451,0.965811,2.6410227697596653,0,0,,,,,,
3,9,50,8,0,99.32881228933631,0.9188024999999999,2.631996472201715,0,0,,,,,,
4,22,50,20,0,77.47672590856844,0.8525632500000001,2.4960627462788754,0,0,,,,,,
5,43,50,43,0,70.43584064934211,0.794871,2.409405347416052,0,0,,,,,,
