timestamp,volatility_1m_std_24h,upside_excursion_24h,downside_excursion_24h,trend_dir,past_volatility_24h,past_trend_dir,delta_volatility,delta_upside,delta_downside,reversal_60m,vol_expansion_60m,excursion_exceeded_60m,reversal_120m,vol_expansion_120m,excursion_exceeded_120m,reversal_300m,vol_expansion_300m,excursion_exceeded_300m
1784465220000,0.00023433651850509056,0.011670282745549909,-0.0039679023622885565,1,0.00022317229591067785,1,1.1164222594412714e-05,-0.003037274029795754,-0.001814700806473244,0,1,0,0,1,0,0,1,0
1784465280000,0.0002343484067496186,0.011741494634521905,-0.0038977912516240934,1,0.0002231337036777026,1,1.1214703071916012e-05,-0.0031180717238884926,-0.0018940734310792795,0,1,0,0,1,0,0,1,0
1784465340000,0.00023436070630941877,0.011635940771713014,-0.004001713485162454,1,0.0002234550297628732,1,1.0905676546545584e-05,-0.003286725315062614,-0.0020600469044172506,0,1,0,0,1,0,0,1,0
1784465400000,0.00023466480485883115,0.01179333437159321,-0.003846752842236412,1,0.0002234630574383092,1,1.1201747420521948e-05,-0.003129173163318606,-0.0019049303441841608,0,1,0,0,1,0,0,1,0
1784465460000,0.00023513219158382192,0.011752839046934273,-0.003886622198737719,1,0.00022348092792424503,1,1.1651263659576892e-05,-0.0031553990230931365,-0.001930767342539181,0,0,0,0,1,0,0,1,0
1784465520000,0.00023513250705705749,0.011752681483908577,-0.0038867773261875124,1,0.00022357997610895902,1,1.1552530948098462e-05,-0.003155715133524306,-0.0019310783829117636,0,0,0,0,1,0,0,1,0
1784465580000,0.00023538167548203392,0.011799795015043758,-0.003840392066044909,1,0.00022362882780443876,1,1.1752847677595155e-05,-0.0031086016023891255,-0.00188469312276916,0,0,0,0,1,0,0,1,0
1784465640000,0.00023551883512143288,0.011871970738732038,-0.003769332019417208,1,0.00022372949783765596,1,1.1789337283776922e-05,-0.0030364258787008453,-0.0018136330761414593,0,0,0,0,1,0,0,1,0
1784465700000,0.00023544234182559543,0.011635940771713014,-0.004001713485162454,1,0.00022374794635226963,1,1.16943954733258e-05,-0.0032724558457198696,-0.0020460145418867053,0,0,0,0,1,0,0,1,0
1784465760000,0.00023542164047968823,0.01138537795843132,-0.004248403151508758,1,0.00022411566990497643,1,1.1305970574711802e-05,-0.003522860111596089,-0.00229254829531022,0,0,0,0,1,0,0,1,0
1784465820000,0.00023542087404150778,0.011427575949018262,-0.004206857448528988,1,0.0002241380438166549,1,1.1282830224852887e-05,-0.0034808206684146213,-0.002251158505253239,0,0,0,0,1,0,0,1,0
1784465880000,0.00023542585976916582,0.011667289544987386,-0.003970849294590302,1,0.00022424731979874175,1,1.1178539970424067e-05,-0.0034023754303457044,-0.002173739014172714,0,0,0,0,1,0,0,1,0
1784465940000,0.00023534478694608963,0.011914524570844917,-0.0037274359754344926,1,0.0002247110908421517,1,1.0633696103937938e-05,-0.003197963622523635,-0.0019724373465271764,0,0,0,0,1,0,0,1,0
1784466000000,0.0002356914166425693,0.011982302878235603,-0.0036607053707739855,1,0.00022442295269556317,1,1.1268463947006126e-05,-0.003607035874304651,-0.002374633774713382,0,0,0,0,1,0,0,1,0
1784466060000,0.0002353473090828996,0.012468681414499062,-0.0031818451709807096,1,0.00022454946141281537,1,1.0797847670084243e-05,-0.002962080609690096,-0.0017398318164929274,0,0,0,0,1,0,0,1,0
1784466120000,0.00023539190827455447,0.012378593574107982,-0.003270540452602367,1,0.00022456493774172356,1,1.0826970532830908e-05,-0.003052009739427498,-0.001828371024656184,0,0,0,0,1,0,0,1,0
1784466180000,0.00023542764787260725,0.012466945770492394,-0.0031835539857696764,1,0.00022473495740393928,1,1.0692690468667971e-05,-0.0029320751102273526,-0.0017103269104630978,0,0,0,0,1,0,0,1,0
1784466240000,0.00023536648485807078,0.012676528353649031,-0.002977211085824734,1,0.00022460590538160813,1,1.0760579476462649e-05,-0.0030080754860107774,-0.0017848216167484286,0,0,0,0,1,0,0,1,0
1784466300000,0.00023530197483271657,0.012897567820392891,-0.0027595884003741816,1,0.00022460646298268702,1,1.0695511850029556e-05,-0.0027870360192669176,-0.0015671989312978762,0,0,0,0,1,0,0,1,0
1784466360000,0.00023563787647742408,0.012897567820392891,-0.0027595884003741816,1,0.00022458608374690815,1,1.1051792730515928e-05,-0.0026622423836561923,-0.0014444789131715682,0,0,0,0,1,0,0,1,0
1784466420000,0.00023554538387339277,0.013150144540243162,-0.0025109159580007866,1,0.0002245859282052445,1,1.0959455668148262e-05,-0.0023888697058853606,-0.001175356066252495,0,0,0,0,1,0,0,1,0
1784466480000,0.00023546402309186523,0.013498018782565287,-0.0021684190820879224,1,0.00022459278732850417,1,1.0871235763361062e-05,-0.002027661098999085,-0.0008197463945387312,0,0,0,0,1,0,0,1,0
1784466540000,0.0002352533335954216,0.013877776128745644,-0.0017945319445881178,1,0.00022458281298245813,1,1.067052061296347e-05,-0.001524577478797022,-0.0003245822182754764,0,0,0,0,1,0,0,1,0
1784466600000,0.00023542867213374703,0.013877776128745644,-0.0017945319445881178,1,0.0002245719953362608,1,1.0856676797486224e-05,-0.0016420303938029547,-0.0004400834919420088,0,0,0,0,1,0,0,1,0
1784466660000,0.00023434349863166894,0.01476429746582461,-0.0009217142667029985,1,0.00022457199167728121,1,9.771506954387728e-06,-0.000755509056723988,0.00043273418594311057,0,0,0,0,1,0,0,1,0
1784466720000,0.00023430832849680516,0.014929166755843189,-0.0007593934912744826,1,0.00022467588010582969,1,9.632448390975478e-06,-0.0005904810282154095,0.0005952110622038111,0,0,0,0,1,0,0,1,0
1784466780000,0.0002343129198543527,0.014911250479201516,-0.000777032821903858,1,0.00022475679933519924,1,9.556120519153469e-06,-0.0005195115449876421,0.0006649805325839242,0,0,0,0,1,0,0,1,0
1784466840000,0.00023426069024877762,0.014717065945656565,-0.0009682156920289713,1,0.00022488263984476276,1,9.378050404014855e-06,-0.0007136960785325934,0.000473797662458811,0,0,0,0,1,0,0,1,0
