Timestamp,Open,High,Low,Close,Volume,Spread,Slippage,Execution_Buy,Execution_Sell
2026-03-18 03:45:00,1397.5999755859375,1407.0,1397.5999755859375,1407.0,0.0,0.7035,0.4221,1408.1256,1405.8744
2026-03-18 03:46:00,1406.800048828125,1408.199951171875,1405.800048828125,1406.800048828125,70036.0,0.7034000244140625,0.4220400146484375,1407.9254888671876,1405.6746087890624
2026-03-18 03:47:00,1406.800048828125,1408.0,1406.0999755859375,1407.800048828125,41497.0,0.7039000244140625,0.42234001464843746,1408.9262888671874,1406.6738087890626
2026-03-18 03:48:00,1407.699951171875,1407.800048828125,1406.300048828125,1407.0,47938.0,0.7035,0.4221,1408.1256,1405.8744
2026-03-18 03:49:00,1407.0,1407.800048828125,1406.0999755859375,1407.699951171875,49139.0,0.7038499755859375,0.42230998535156244,1408.8261111328125,1406.5737912109375
2026-03-18 03:50:00,1407.699951171875,1409.5999755859375,1407.699951171875,1408.699951171875,52373.0,0.7043499755859375,0.42260998535156247,1409.8269111328125,1407.5729912109375
2026-03-18 03:51:00,1408.699951171875,1408.699951171875,1405.9000244140625,1406.0999755859375,41829.0,0.7030499877929688,0.4218299926757812,1407.2248555664064,1404.9750956054686
2026-03-18 03:52:00,1406.199951171875,1406.199951171875,1404.0,1404.699951171875,26911.0,0.7023499755859375,0.4214099853515625,1405.8237111328126,1403.5761912109374
2026-03-18 03:53:00,1404.699951171875,1406.0,1404.5999755859375,1404.800048828125,23794.0,0.7024000244140625,0.42144001464843744,1405.9238888671875,1403.6762087890625
2026-03-18 03:54:00,1404.800048828125,1405.300048828125,1403.5,1403.800048828125,55011.0,0.7019000244140625,0.4211400146484375,1404.9230888671875,1402.6770087890625
2026-03-18 03:55:00,1403.9000244140625,1404.5,1403.199951171875,1404.5,20535.0,0.70225,0.42134999999999995,1405.6236000000001,1403.3763999999999
2026-03-18 03:56:00,1404.5999755859375,1405.0,1404.4000244140625,1404.5,29337.0,0.70225,0.42134999999999995,1405.6236000000001,1403.3763999999999
2026-03-18 03:57:00,1404.4000244140625,1404.800048828125,1403.800048828125,1404.800048828125,22060.0,0.7024000244140625,0.42144001464843744,1405.9238888671875,1403.6762087890625
2026-03-18 03:58:00,1404.800048828125,1407.0999755859375,1404.199951171875,1407.0,100026.0,0.7035,0.4221,1408.1256,1405.8744
2026-03-18 03:59:00,1406.9000244140625,1407.4000244140625,1406.199951171875,1406.5,72422.0,0.70325,0.42194999999999994,1407.6252,1405.3748
2026-03-18 04:00:00,1406.5,1409.800048828125,1406.0,1409.5999755859375,66161.0,0.7047999877929688,0.4228799926757812,1410.7276555664062,1408.4722956054688
2026-03-18 04:01:00,1409.800048828125,1409.9000244140625,1409.0,1409.4000244140625,39832.0,0.7047000122070313,0.4228200073242187,1410.5275444335937,1408.2725043945313
2026-03-18 04:02:00,1409.699951171875,1409.800048828125,1409.0999755859375,1409.5,24421.0,0.70475,0.42284999999999995,1410.6276,1408.3724
2026-03-18 04:03:00,1409.5,1409.5999755859375,1408.199951171875,1408.800048828125,31416.0,0.7044000244140625,0.4226400146484375,1409.9270888671876,1407.6730087890624
2026-03-18 04:04:00,1408.800048828125,1409.800048828125,1408.699951171875,1409.4000244140625,30328.0,0.7047000122070313,0.4228200073242187,1410.5275444335937,1408.2725043945313
2026-03-18 04:05:00,1409.5,1409.699951171875,1408.9000244140625,1409.0,15612.0,0.7045,0.42269999999999996,1410.1272000000001,1407.8727999999999
2026-03-18 04:06:00,1408.9000244140625,1409.300048828125,1408.9000244140625,1409.0,14086.0,0.7045,0.42269999999999996,1410.1272000000001,1407.8727999999999
2026-03-18 04:07:00,1409.0,1409.0999755859375,1408.300048828125,1409.0,25277.0,0.7045,0.42269999999999996,1410.1272000000001,1407.8727999999999
2026-03-18 04:08:00,1409.199951171875,1409.300048828125,1408.0,1408.0999755859375,13951.0,0.7040499877929688,0.42242999267578124,1409.2264555664062,1406.9734956054688
2026-03-18 04:09:00,1408.0999755859375,1408.0999755859375,1407.0,1407.5,18640.0,0.70375,0.42224999999999996,1408.626,1406.374
2026-03-18 04:10:00,1407.5,1407.5,1406.800048828125,1407.0999755859375,17619.0,0.7035499877929687,0.4221299926757812,1408.2256555664062,1405.9742956054688
2026-03-18 04:11:00,1406.5,1407.0,1406.199951171875,1406.5999755859375,15934.0,0.7032999877929688,0.42197999267578123,1407.725255566406,1405.474695605469
2026-03-18 04:12:00,1406.699951171875,1407.4000244140625,1406.300048828125,1407.199951171875,22470.0,0.7035999755859376,0.42215998535156246,1408.3257111328126,1406.0741912109374
2026-03-18 04:13:00,1407.199951171875,1408.0,1407.0,1407.9000244140625,10876.0,0.7039500122070312,0.4223700073242187,1409.0263444335937,1406.7737043945313
2026-03-18 04:14:00,1407.9000244140625,1407.9000244140625,1407.0,1407.0999755859375,23274.0,0.7035499877929687,0.4221299926757812,1408.2256555664062,1405.9742956054688
2026-03-18 04:15:00,1407.4000244140625,1408.199951171875,1407.0999755859375,1408.0,35341.0,0.704,0.42239999999999994,1409.1263999999999,1406.8736000000001
