evidence_row_id,as_of,ticker,direction,action,evidence_class,target_rate,sample_size,degradation_level,adaptive_rr,adaptive_horizon_sessions,reference_price,adaptive_target,adaptive_risk,exit_reason,sessions_to_outcome,target_reached,risk_reached,horizon_reached,actual_mfe,actual_mae,realized_return,eligible_for_primary_comparison
TIME006-20260814T101500Z-gen20260820T072246895413Z-TMCV_NS,2026-08-14T10:15:00Z,TMCV.NS,SHORT,Watch,Mixed,0.437500,16,StateOnly,0.790935,3.0,474.3000,442.4341,514.5889,HORIZON,3,false,false,true,0.022770,-0.010964,0.005587,true
TIME006-20260814T101500Z-gen20260820T072246895413Z-TORNTPHARM_NS,2026-08-14T10:15:00Z,TORNTPHARM.NS,SHORT,NoTrade,Unfavourable,0.195312,128,StateOnly,1.162714,3.0,4833.0000,4623.0213,5013.5935,NO_TRADE,3,false,false,false,0.003931,-0.036416,-0.028554,false
TIME006-20260814T101500Z-gen20260820T072246895413Z-TRENT_NS,2026-08-14T10:15:00Z,TRENT.NS,LONG,Watch,Mixed,0.395833,48,Exact,0.845232,3.5,2978.0000,3105.4117,2827.2583,HORIZON,4,false,false,true,0.003996,-0.015413,-0.010981,true
TIME006-20260814T101500Z-gen20260820T072246895413Z-TVSMOTOR_NS,2026-08-14T10:15:00Z,TVSMOTOR.NS,SHORT,NoTrade,Unfavourable,0.176871,147,StateOnly,1.807872,3.0,4307.0000,3999.1205,4477.2994,NO_TRADE,3,false,false,false,0.000348,-0.023241,-0.011563,false
TIME006-20260814T101500Z-gen20260820T072246895413Z-ULTRACEMCO_NS,2026-08-14T10:15:00Z,ULTRACEMCO.NS,SHORT,Watch,Mixed,0.333333,87,Exact,1.010639,4.0,11619.0000,11286.3456,11948.1525,HORIZON,4,false,false,true,0.018246,-0.007746,0.016439,true
TIME006-20260814T101500Z-gen20260820T072246895413Z-UNITDSPR_NS,2026-08-14T10:15:00Z,UNITDSPR.NS,SHORT,NoTrade,Insufficient,0.000000,0,Insufficient,,,1536.0000,,,NO_TRADE,1,false,false,false,0.008138,-0.006706,0.000000,false
TIME006-20260814T101500Z-gen20260820T072246895413Z-UPL_NS,2026-08-14T10:15:00Z,UPL.NS,LONG,Watch,Mixed,0.393162,117,Exact,0.889984,4.0,563.0000,582.0873,541.5532,HORIZON,4,false,false,true,0.012522,-0.008970,-0.006305,true
TIME006-20260814T101500Z-gen20260820T072246895413Z-VBL_NS,2026-08-14T10:15:00Z,VBL.NS,LONG,Watch,Mixed,0.328571,70,Exact,1.039242,4.0,435.0000,452.1210,418.5255,HORIZON,4,false,false,true,0.019080,-0.006322,0.004943,true
TIME006-20260814T101500Z-gen20260820T072246895413Z-VEDL_NS,2026-08-14T10:15:00Z,VEDL.NS,LONG,Buy,Mixed,0.325000,40,Exact,1.598517,3.5,267.5000,282.3037,258.2391,HORIZON,4,false,false,true,0.011776,-0.022430,-0.019626,true
TIME006-20260814T101500Z-gen20260820T072246895413Z-WIPRO_NS,2026-08-14T10:15:00Z,WIPRO.NS,SHORT,Watch,Mixed,0.381579,152,StateOnly,1.143517,3.0,184.0000,176.0963,190.9117,HORIZON,3,false,false,true,0.032283,0.000000,0.032283,true
