evidence_row_id,as_of,ticker,direction,action,evidence_class,target_rate,sample_size,degradation_level,adaptive_rr,adaptive_horizon_sessions,reference_price,adaptive_target,adaptive_risk,exit_reason,sessions_to_outcome,target_reached,risk_reached,horizon_reached,actual_mfe,actual_mae,realized_return,eligible_for_primary_comparison
TIME006-20260522T034500Z-gen20260820T105021980733Z-GAIL_NS,2026-05-22T03:45:00Z,GAIL.NS,SHORT,NoTrade,Unfavourable,0.173913,69,Exact,1.453477,4.0,160.7700,151.7475,166.9776,NO_TRADE,1,false,false,false,0.000000,-0.061765,-0.038611,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-GODREJCP_NS,2026-05-22T03:45:00Z,GODREJCP.NS,LONG,Watch,Mixed,0.300000,110,Exact,1.031119,3.5,1027.5000,1065.9055,990.2536,HORIZON,4,false,false,true,0.020827,-0.014793,0.016448,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-GODREJPROP_NS,2026-05-22T03:45:00Z,GODREJPROP.NS,SHORT,Watch,Mixed,0.307692,65,Exact,1.397182,4.0,1732.9000,1632.3486,1804.8673,RISK,3,false,true,false,0.000000,-0.045819,-0.041530,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-GRASIM_NS,2026-05-22T03:45:00Z,GRASIM.NS,SHORT,NoTrade,Unfavourable,0.234234,222,StateOnly,1.187719,3.0,3155.3000,3036.6545,3255.1936,NO_TRADE,3,false,false,false,0.008620,-0.013374,-0.004659,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-HAVELLS_NS,2026-05-22T03:45:00Z,HAVELLS.NS,LONG,Watch,Mixed,0.364964,137,Exact,1.153423,4.0,1200.9000,1243.4874,1163.9774,HORIZON,4,false,false,true,0.015405,-0.005829,0.008410,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-HCLTECH_NS,2026-05-22T03:45:00Z,HCLTECH.NS,LONG,NoTrade,Unfavourable,0.299320,147,Exact,0.928654,3.0,1164.0000,1207.4581,1117.2032,NO_TRADE,3,false,false,false,0.012027,-0.008849,0.001031,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-HDFCBANK_NS,2026-05-22T03:45:00Z,HDFCBANK.NS,LONG,Buy,Favourable,0.423358,137,Exact,0.862956,4.0,766.8000,783.4014,747.5621,TARGET,1,true,false,false,0.027452,0.000000,0.021650,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-HDFCLIFE_NS,2026-05-22T03:45:00Z,HDFCLIFE.NS,LONG,Watch,Mixed,0.351351,74,Exact,1.064041,3.0,616.6000,641.3183,593.3694,HORIZON,3,false,false,true,0.012082,-0.012893,-0.011353,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-HEROMOTOCO_NS,2026-05-22T03:45:00Z,HEROMOTOCO.NS,LONG,Watch,Mixed,0.375000,56,Exact,1.050033,4.0,4966.0000,5139.3044,4800.9533,HORIZON,4,false,false,true,0.027386,-0.003625,0.021949,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-HINDALCO_NS,2026-05-22T03:45:00Z,HINDALCO.NS,SHORT,NoTrade,Unfavourable,0.289017,173,StateOnly,1.197671,3.0,1109.2000,1054.5763,1154.8082,NO_TRADE,3,false,false,false,0.025243,-0.040390,-0.036513,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-HINDUNILVR_NS,2026-05-22T03:45:00Z,HINDUNILVR.NS,SHORT,NoTrade,Unfavourable,0.262500,80,Exact,1.184825,3.5,2203.6001,2125.6723,2269.3717,NO_TRADE,4,false,false,false,0.007533,-0.015656,0.002360,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-ICICIBANK_NS,2026-05-22T03:45:00Z,ICICIBANK.NS,LONG,Buy,Favourable,0.469565,115,Exact,1.207144,4.0,1264.3000,1303.1921,1232.0818,HORIZON,4,false,false,true,0.029661,0.000000,0.006644,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-ICICIPRULI_NS,2026-05-22T03:45:00Z,ICICIPRULI.NS,LONG,Buy,Favourable,0.508772,57,Exact,0.624857,4.0,520.0500,536.8438,493.1737,HORIZON,4,false,false,true,0.017787,-0.005865,0.005480,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-IDEA_NS,2026-05-22T03:45:00Z,IDEA.NS,SHORT,Watch,Mixed,0.325203,123,StateOnly,0.811717,4.0,13.7300,12.8757,14.7825,HORIZON,4,false,false,true,0.000000,-0.040787,-0.032775,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-IDFCFIRSTB_NS,2026-05-22T03:45:00Z,IDFCFIRSTB.NS,SHORT,NoTrade,Unfavourable,0.293233,133,StateOnly,1.046915,3.0,68.8800,65.9198,71.7075,NO_TRADE,3,false,false,false,0.000000,-0.050377,-0.041050,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-IGL_NS,2026-05-22T03:45:00Z,IGL.NS,SHORT,NoTrade,Unfavourable,0.203125,64,Exact,0.773915,4.0,155.5100,150.0041,162.6243,NO_TRADE,2,false,false,false,0.000000,-0.092534,-0.045748,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-INDHOTEL_NS,2026-05-22T03:45:00Z,INDHOTEL.NS,SHORT,NoTrade,Unfavourable,0.274725,182,StateOnly,1.006950,3.0,650.2500,620.4323,679.8619,NO_TRADE,3,false,false,false,0.000000,-0.028835,-0.026836,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-INDUSINDBK_NS,2026-05-22T03:45:00Z,INDUSINDBK.NS,SHORT,Watch,Mixed,0.323171,164,StateOnly,1.360674,3.0,910.1500,867.5847,941.4325,HORIZON,3,false,false,true,0.000000,-0.032577,-0.024337,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-INDUSTOWER_NS,2026-05-22T03:45:00Z,INDUSTOWER.NS,LONG,NoTrade,Unfavourable,0.200000,40,Exact,1.208847,4.0,432.0500,453.1094,414.6289,NO_TRADE,4,false,false,false,0.025460,-0.004629,0.009721,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-INFY_NS,2026-05-22T03:45:00Z,INFY.NS,LONG,Watch,Mixed,0.309859,71,Exact,1.204942,4.0,1174.5000,1212.0554,1143.3322,HORIZON,4,false,false,true,0.008940,-0.016603,-0.012431,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-IOC_NS,2026-05-22T03:45:00Z,IOC.NS,LONG,NoTrade,Unfavourable,0.270073,137,Exact,0.897649,3.0,139.4700,144.3734,134.0075,NO_TRADE,1,false,false,false,0.041801,0.000000,0.035158,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-IRCTC_NS,2026-05-22T03:45:00Z,IRCTC.NS,SHORT,NoTrade,Unfavourable,0.186047,43,Exact,0.753434,3.0,530.2500,515.2978,550.0953,NO_TRADE,3,false,false,false,0.016313,-0.032815,0.013296,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-ITC_NS,2026-05-22T03:45:00Z,ITC.NS,SHORT,NoTrade,Unfavourable,0.218182,110,StateOnly,1.094886,3.0,301.7000,292.0043,310.5555,NO_TRADE,3,false,false,false,0.035300,-0.012595,0.032137,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-JINDALSTEL_NS,2026-05-22T03:45:00Z,JINDALSTEL.NS,SHORT,Watch,Mixed,0.373494,83,Exact,1.068205,3.0,1209.9000,1147.6366,1268.1880,HORIZON,3,false,false,true,0.004050,-0.037193,-0.008844,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-JSWSTEEL_NS,2026-05-22T03:45:00Z,JSWSTEEL.NS,SHORT,Watch,Mixed,0.307692,156,StateOnly,0.985939,3.0,1285.5000,1231.7486,1340.0180,HORIZON,3,false,false,true,0.002178,-0.033061,-0.018514,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-JUBLFOOD_NS,2026-05-22T03:45:00Z,JUBLFOOD.NS,SHORT,Watch,Mixed,0.326087,46,Exact,1.053288,3.5,436.6500,421.1101,451.4037,HORIZON,4,false,false,true,0.025764,-0.021986,0.021413,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-KOTAKBANK_NS,2026-05-22T03:45:00Z,KOTAKBANK.NS,SHORT,NoTrade,Unfavourable,0.267717,127,StateOnly,0.979164,3.0,384.1500,372.9751,395.5626,NO_TRADE,3,false,false,false,0.000000,-0.028635,-0.011844,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-LICI_NS,2026-05-22T03:45:00Z,LICI.NS,SHORT,Watch,Mixed,0.378151,119,StateOnly,0.859317,3.0,406.4750,393.7691,421.2610,RISK,1,false,true,false,0.000000,-0.041269,-0.036376,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-LT_NS,2026-05-22T03:45:00Z,LT.NS,SHORT,NoTrade,Unfavourable,0.252252,111,Exact,1.471057,3.0,3926.6001,3760.4805,4039.5254,NO_TRADE,2,false,false,false,0.000000,-0.032165,-0.028759,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-LUPIN_NS,2026-05-22T03:45:00Z,LUPIN.NS,LONG,NoTrade,Unfavourable,0.297297,74,Exact,1.100162,4.0,2281.8000,2372.3656,2199.4798,NO_TRADE,4,false,false,false,0.005347,-0.013936,-0.002367,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-M&M_NS,2026-05-22T03:45:00Z,M&M.NS,SHORT,NoTrade,Unfavourable,0.220238,168,StateOnly,1.233442,3.0,3081.3000,2935.4797,3199.5224,NO_TRADE,3,false,false,false,0.000000,-0.029987,-0.013079,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-MAHABANK_NS,2026-05-22T03:45:00Z,MAHABANK.NS,SHORT,NoTrade,Unfavourable,0.264516,155,StateOnly,0.920924,3.0,80.0400,75.3912,85.0880,NO_TRADE,3,false,false,false,0.005497,-0.026986,-0.000500,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-MARICO_NS,2026-05-22T03:45:00Z,MARICO.NS,SHORT,NoTrade,Unfavourable,0.177083,192,StateOnly,0.989003,3.0,824.4500,796.4017,852.8102,NO_TRADE,3,false,false,false,0.015101,-0.024926,-0.011341,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-MARUTI_NS,2026-05-22T03:45:00Z,MARUTI.NS,SHORT,NoTrade,Unfavourable,0.266667,90,Exact,1.107006,4.0,12987.0000,12607.7221,13329.6160,NO_TRADE,3,false,false,false,0.000000,-0.033110,-0.026381,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-MPHASIS_NS,2026-05-22T03:45:00Z,MPHASIS.NS,LONG,Watch,Mixed,0.345455,55,Exact,0.772060,4.0,2222.3999,2309.0000,2110.2324,HORIZON,4,false,false,true,0.029923,0.000000,0.004725,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-MRF_NS,2026-05-22T03:45:00Z,MRF.NS,LONG,Watch,Mixed,0.381579,152,Exact,0.783042,4.0,126785.0000,130001.7628,122676.9668,HORIZON,4,false,false,true,0.020547,0.000000,0.002011,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-MUTHOOTFIN_NS,2026-05-22T03:45:00Z,MUTHOOTFIN.NS,SHORT,NoTrade,Unfavourable,0.163265,49,Exact,1.042717,4.0,3296.7000,3132.5826,3454.0939,NO_TRADE,4,false,false,false,0.000000,-0.024024,-0.003094,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-NAUKRI_NS,2026-05-22T03:45:00Z,NAUKRI.NS,LONG,Watch,Mixed,0.302817,142,Exact,1.036897,3.0,960.9500,1007.0871,916.4546,RISK,1,false,true,false,0.008741,-0.054790,-0.046304,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-NESTLEIND_NS,2026-05-22T03:45:00Z,NESTLEIND.NS,SHORT,Watch,Mixed,0.314136,191,StateOnly,0.853707,4.0,1423.1000,1389.0542,1462.9799,HORIZON,4,false,false,true,0.009205,-0.014475,-0.003092,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-NMDC_NS,2026-05-22T03:45:00Z,NMDC.NS,SHORT,NoTrade,Unfavourable,0.175439,57,Exact,1.083926,3.0,87.8500,83.2223,92.1194,NO_TRADE,3,false,false,false,0.000000,-0.056118,-0.048598,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-NTPC_NS,2026-05-22T03:45:00Z,NTPC.NS,SHORT,NoTrade,Unfavourable,0.278481,79,Exact,0.920230,3.0,388.6500,374.6132,403.9035,NO_TRADE,3,false,false,false,0.005661,-0.037180,-0.024444,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-OFSS_NS,2026-05-22T03:45:00Z,OFSS.NS,SHORT,NoTrade,Unfavourable,0.293651,126,StateOnly,1.189759,3.5,9525.0000,9054.5328,9920.4306,NO_TRADE,3,false,false,false,0.002625,-0.089816,-0.044619,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-ONGC_NS,2026-05-22T03:45:00Z,ONGC.NS,SHORT,Watch,Mixed,0.302703,185,StateOnly,0.664687,4.0,290.0000,281.5545,302.7059,TARGET,3,true,false,false,0.060517,0.000000,0.029122,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-PAGEIND_NS,2026-05-22T03:45:00Z,PAGEIND.NS,SHORT,NoTrade,Unfavourable,0.255172,145,StateOnly,0.733624,3.0,39455.0000,38172.9646,41202.5371,NO_TRADE,2,false,false,false,0.034470,-0.017362,0.032494,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-PERSISTENT_NS,2026-05-22T03:45:00Z,PERSISTENT.NS,LONG,Buy,Favourable,0.636364,44,Exact,0.667428,4.0,4970.2998,5175.4603,4662.9101,HORIZON,4,false,false,true,0.033600,0.000000,0.025773,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-PETRONET_NS,2026-05-22T03:45:00Z,PETRONET.NS,SHORT,NoTrade,Unfavourable,0.223881,67,Exact,0.834966,4.0,272.3500,264.1963,282.1153,NO_TRADE,1,false,false,false,0.000000,-0.043694,-0.035856,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-PIDILITIND_NS,2026-05-22T03:45:00Z,PIDILITIND.NS,SHORT,NoTrade,Unfavourable,0.277778,162,StateOnly,1.077926,3.0,1478.4000,1427.8154,1525.3278,NO_TRADE,3,false,false,false,0.007711,-0.020292,-0.001556,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-PNB_NS,2026-05-22T03:45:00Z,PNB.NS,LONG,Watch,Mixed,0.354167,144,Exact,1.044069,4.0,102.6600,107.2234,98.2892,HORIZON,4,false,false,true,0.044224,0.000000,0.039061,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-POLYCAB_NS,2026-05-22T03:45:00Z,POLYCAB.NS,SHORT,NoTrade,Unfavourable,0.231707,164,StateOnly,1.133551,3.0,9263.5000,8782.0263,9688.2483,NO_TRADE,3,false,false,false,0.000000,-0.046689,-0.045852,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-POWERGRID_NS,2026-05-22T03:45:00Z,POWERGRID.NS,SHORT,NoTrade,Unfavourable,0.196970,66,Exact,0.844452,4.0,294.3000,286.4484,303.5978,NO_TRADE,4,false,false,false,0.007815,-0.023615,-0.019878,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-RECLTD_NS,2026-05-22T03:45:00Z,RECLTD.NS,SHORT,Watch,Mixed,0.327869,61,Exact,1.452014,3.0,336.9500,315.3863,351.8009,HORIZON,3,false,false,true,0.001929,-0.023891,-0.008161,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-RELIANCE_NS,2026-05-22T03:45:00Z,RELIANCE.NS,SHORT,Watch,Mixed,0.322785,158,StateOnly,1.026834,4.0,1354.5000,1314.4460,1393.5073,HORIZON,4,false,false,true,0.004356,-0.012255,0.002953,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-SAIL_NS,2026-05-22T03:45:00Z,SAIL.NS,SHORT,Sell,Favourable,0.410405,173,StateOnly,0.717525,4.0,201.2100,193.3204,212.2055,HORIZON,4,false,false,true,0.025347,-0.035982,-0.024104,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-SBILIFE_NS,2026-05-22T03:45:00Z,SBILIFE.NS,LONG,Watch,Mixed,0.369231,65,Exact,0.851640,4.0,1870.7000,1929.9400,1801.1400,HORIZON,4,false,false,true,0.019351,-0.005720,-0.003314,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-SBIN_NS,2026-05-22T03:45:00Z,SBIN.NS,LONG,Watch,Mixed,0.386792,106,Exact,0.863960,5.0,949.2000,977.0661,916.9462,TARGET,2,true,false,false,0.031184,0.000000,0.029357,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-SHREECEM_NS,2026-05-22T03:45:00Z,SHREECEM.NS,SHORT,Watch,Mixed,0.383333,60,Exact,0.794500,4.0,24785.0000,24161.5365,25569.7244,RISK,3,false,true,false,0.000000,-0.032883,-0.031661,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-SIEMENS_NS,2026-05-22T03:45:00Z,SIEMENS.NS,SHORT,NoTrade,Unfavourable,0.221106,199,StateOnly,1.017285,3.0,3811.7000,3626.5284,3993.7253,NO_TRADE,2,false,false,false,0.050293,-0.017525,0.048580,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-SRF_NS,2026-05-22T03:45:00Z,SRF.NS,SHORT,Watch,Mixed,0.306748,163,StateOnly,1.248209,3.0,2639.3999,2515.3460,2738.7854,RISK,2,false,true,false,0.000000,-0.050580,-0.037655,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-SUNPHARMA_NS,2026-05-22T03:45:00Z,SUNPHARMA.NS,SHORT,NoTrade,Unfavourable,0.284884,172,StateOnly,0.965677,3.0,1844.6000,1790.1181,1901.0183,NO_TRADE,3,false,false,false,0.015559,-0.020275,0.000163,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-TATACONSUM_NS,2026-05-22T03:45:00Z,TATACONSUM.NS,SHORT,NoTrade,Unfavourable,0.213592,103,StateOnly,0.796275,3.0,1191.8000,1162.7809,1228.2436,NO_TRADE,3,false,false,false,0.014516,-0.013593,-0.010740,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-TATASTEEL_NS,2026-05-22T03:45:00Z,TATASTEEL.NS,SHORT,NoTrade,Unfavourable,0.288660,97,Exact,1.161782,4.0,209.1900,200.2788,216.8603,NO_TRADE,3,false,false,false,0.000000,-0.046704,-0.036667,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-TCS_NS,2026-05-22T03:45:00Z,TCS.NS,LONG,Watch,Mixed,0.322581,186,Exact,0.898331,3.0,2317.3000,2389.2200,2237.2405,HORIZON,3,false,false,true,0.004574,-0.024339,-0.014284,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-TECHM_NS,2026-05-22T03:45:00Z,TECHM.NS,SHORT,Sell,Favourable,0.407143,140,StateOnly,1.016280,3.5,1422.2000,1365.4208,1478.0696,RISK,3,false,true,false,0.000703,-0.039938,-0.039284,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-TITAN_NS,2026-05-22T03:45:00Z,TITAN.NS,SHORT,Watch,Mixed,0.306667,75,Exact,1.156689,4.0,4079.8000,3942.3069,4198.6678,HORIZON,4,false,false,true,0.000000,-0.022109,-0.014241,true
