ticker,direction,entry_price,adaptive_target,adaptive_risk,risk_distance,multiplier,adjusted_stop,exit_price,exit_time_ist,exit_reason,realized_return,max_adverse_excursion,false_stop,oqs,entry_state,h300_counterfactual_ret
GODREJPROP_NS,LONG,1895.400024,1998.898556,1791.554255,103.845770,0.500000,1843.477140,1899.900024,10:14,HORIZON,0.002374,-0.004959,False,72,WAIT-HIGH,0.002374
GODREJPROP_NS,LONG,1895.400024,1998.898556,1791.554255,103.845770,0.750000,1817.515697,1899.900024,10:14,HORIZON,0.002374,-0.004959,False,72,WAIT-HIGH,0.002374
GODREJPROP_NS,LONG,1895.400024,1998.898556,1791.554255,103.845770,0.900000,1801.938832,1899.900024,10:14,HORIZON,0.002374,-0.004959,False,72,WAIT-HIGH,0.002374
GODREJPROP_NS,LONG,1895.400024,1998.898556,1791.554255,103.845770,1.000000,1791.554255,1899.900024,10:14,HORIZON,0.002374,-0.004959,False,72,WAIT-HIGH,0.002374
GODREJPROP_NS,LONG,1895.400024,1998.898556,1791.554255,103.845770,1.100000,1781.169678,1899.900024,10:14,HORIZON,0.002374,-0.004959,False,72,WAIT-HIGH,0.002374
GODREJPROP_NS,LONG,1895.400024,1998.898556,1791.554255,103.845770,1.250000,1765.592812,1899.900024,10:14,HORIZON,0.002374,-0.004959,False,72,WAIT-HIGH,0.002374
GODREJPROP_NS,LONG,1895.400024,1998.898556,1791.554255,103.845770,1.500000,1739.631370,1899.900024,10:14,HORIZON,0.002374,-0.004959,False,72,WAIT-HIGH,0.002374
GODREJPROP_NS,LONG,1895.400024,1998.898556,1791.554255,103.845770,2.000000,1687.708485,1899.900024,10:14,HORIZON,0.002374,-0.004959,False,72,WAIT-HIGH,0.002374
HDFCBANK_NS,LONG,706.349976,721.642640,689.189571,17.160404,0.500000,697.769773,707.099976,10:14,HORIZON,0.001062,-0.004743,False,72,WAIT-HIGH,0.001062
HDFCBANK_NS,LONG,706.349976,721.642640,689.189571,17.160404,0.750000,693.479672,707.099976,10:14,HORIZON,0.001062,-0.004743,False,72,WAIT-HIGH,0.001062
HDFCBANK_NS,LONG,706.349976,721.642640,689.189571,17.160404,0.900000,690.905612,707.099976,10:14,HORIZON,0.001062,-0.004743,False,72,WAIT-HIGH,0.001062
HDFCBANK_NS,LONG,706.349976,721.642640,689.189571,17.160404,1.000000,689.189571,707.099976,10:14,HORIZON,0.001062,-0.004743,False,72,WAIT-HIGH,0.001062
HDFCBANK_NS,LONG,706.349976,721.642640,689.189571,17.160404,1.100000,687.473531,707.099976,10:14,HORIZON,0.001062,-0.004743,False,72,WAIT-HIGH,0.001062
HDFCBANK_NS,LONG,706.349976,721.642640,689.189571,17.160404,1.250000,684.899470,707.099976,10:14,HORIZON,0.001062,-0.004743,False,72,WAIT-HIGH,0.001062
HDFCBANK_NS,LONG,706.349976,721.642640,689.189571,17.160404,1.500000,680.609369,707.099976,10:14,HORIZON,0.001062,-0.004743,False,72,WAIT-HIGH,0.001062
HDFCBANK_NS,LONG,706.349976,721.642640,689.189571,17.160404,2.000000,672.029167,707.099976,10:14,HORIZON,0.001062,-0.004743,False,72,WAIT-HIGH,0.001062
HDFCLIFE_NS,LONG,539.750000,561.387549,521.226293,18.523707,0.500000,530.488146,541.450012,10:14,HORIZON,0.003150,-0.011024,False,93,ENTER,0.003150
HDFCLIFE_NS,LONG,539.750000,561.387549,521.226293,18.523707,0.750000,525.857219,541.450012,10:14,HORIZON,0.003150,-0.011024,False,93,ENTER,0.003150
HDFCLIFE_NS,LONG,539.750000,561.387549,521.226293,18.523707,0.900000,523.078663,541.450012,10:14,HORIZON,0.003150,-0.011024,False,93,ENTER,0.003150
HDFCLIFE_NS,LONG,539.750000,561.387549,521.226293,18.523707,1.000000,521.226293,541.450012,10:14,HORIZON,0.003150,-0.011024,False,93,ENTER,0.003150
HDFCLIFE_NS,LONG,539.750000,561.387549,521.226293,18.523707,1.100000,519.373922,541.450012,10:14,HORIZON,0.003150,-0.011024,False,93,ENTER,0.003150
HDFCLIFE_NS,LONG,539.750000,561.387549,521.226293,18.523707,1.250000,516.595366,541.450012,10:14,HORIZON,0.003150,-0.011024,False,93,ENTER,0.003150
HDFCLIFE_NS,LONG,539.750000,561.387549,521.226293,18.523707,1.500000,511.964439,541.450012,10:14,HORIZON,0.003150,-0.011024,False,93,ENTER,0.003150
HDFCLIFE_NS,LONG,539.750000,561.387549,521.226293,18.523707,2.000000,502.702585,541.450012,10:14,HORIZON,0.003150,-0.011024,False,93,ENTER,0.003150
INDUSTOWER_NS,LONG,373.750000,391.967676,357.552267,16.197733,0.500000,365.651134,373.950012,10:14,HORIZON,0.000535,-0.009231,False,79,WAIT-HIGH,0.000535
INDUSTOWER_NS,LONG,373.750000,391.967676,357.552267,16.197733,0.750000,361.601700,373.950012,10:14,HORIZON,0.000535,-0.009231,False,79,WAIT-HIGH,0.000535
INDUSTOWER_NS,LONG,373.750000,391.967676,357.552267,16.197733,0.900000,359.172040,373.950012,10:14,HORIZON,0.000535,-0.009231,False,79,WAIT-HIGH,0.000535
INDUSTOWER_NS,LONG,373.750000,391.967676,357.552267,16.197733,1.000000,357.552267,373.950012,10:14,HORIZON,0.000535,-0.009231,False,79,WAIT-HIGH,0.000535
INDUSTOWER_NS,LONG,373.750000,391.967676,357.552267,16.197733,1.100000,355.932494,373.950012,10:14,HORIZON,0.000535,-0.009231,False,79,WAIT-HIGH,0.000535
INDUSTOWER_NS,LONG,373.750000,391.967676,357.552267,16.197733,1.250000,353.502834,373.950012,10:14,HORIZON,0.000535,-0.009231,False,79,WAIT-HIGH,0.000535
INDUSTOWER_NS,LONG,373.750000,391.967676,357.552267,16.197733,1.500000,349.453401,373.950012,10:14,HORIZON,0.000535,-0.009231,False,79,WAIT-HIGH,0.000535
INDUSTOWER_NS,LONG,373.750000,391.967676,357.552267,16.197733,2.000000,341.354534,373.950012,10:14,HORIZON,0.000535,-0.009231,False,79,WAIT-HIGH,0.000535
IOC_NS,LONG,134.789993,139.528877,130.001980,4.788013,0.500000,132.395987,134.949997,10:14,HORIZON,0.001187,-0.012464,False,86,ENTER,0.001187
IOC_NS,LONG,134.789993,139.528877,130.001980,4.788013,0.750000,131.198983,134.949997,10:14,HORIZON,0.001187,-0.012464,False,86,ENTER,0.001187
IOC_NS,LONG,134.789993,139.528877,130.001980,4.788013,0.900000,130.480781,134.949997,10:14,HORIZON,0.001187,-0.012464,False,86,ENTER,0.001187
IOC_NS,LONG,134.789993,139.528877,130.001980,4.788013,1.000000,130.001980,134.949997,10:14,HORIZON,0.001187,-0.012464,False,86,ENTER,0.001187
IOC_NS,LONG,134.789993,139.528877,130.001980,4.788013,1.100000,129.523179,134.949997,10:14,HORIZON,0.001187,-0.012464,False,86,ENTER,0.001187
IOC_NS,LONG,134.789993,139.528877,130.001980,4.788013,1.250000,128.804977,134.949997,10:14,HORIZON,0.001187,-0.012464,False,86,ENTER,0.001187
IOC_NS,LONG,134.789993,139.528877,130.001980,4.788013,1.500000,127.607974,134.949997,10:14,HORIZON,0.001187,-0.012464,False,86,ENTER,0.001187
IOC_NS,LONG,134.789993,139.528877,130.001980,4.788013,2.000000,125.213967,134.949997,10:14,HORIZON,0.001187,-0.012464,False,86,ENTER,0.001187
ITC_NS,LONG,263.500000,268.852286,256.821677,6.678323,0.500000,260.160839,264.299988,10:14,HORIZON,0.003036,-0.001898,False,80,WAIT-HIGH,0.003036
ITC_NS,LONG,263.500000,268.852286,256.821677,6.678323,0.750000,258.491258,264.299988,10:14,HORIZON,0.003036,-0.001898,False,80,WAIT-HIGH,0.003036
ITC_NS,LONG,263.500000,268.852286,256.821677,6.678323,0.900000,257.489510,264.299988,10:14,HORIZON,0.003036,-0.001898,False,80,WAIT-HIGH,0.003036
ITC_NS,LONG,263.500000,268.852286,256.821677,6.678323,1.000000,256.821677,264.299988,10:14,HORIZON,0.003036,-0.001898,False,80,WAIT-HIGH,0.003036
ITC_NS,LONG,263.500000,268.852286,256.821677,6.678323,1.100000,256.153845,264.299988,10:14,HORIZON,0.003036,-0.001898,False,80,WAIT-HIGH,0.003036
ITC_NS,LONG,263.500000,268.852286,256.821677,6.678323,1.250000,255.152097,264.299988,10:14,HORIZON,0.003036,-0.001898,False,80,WAIT-HIGH,0.003036
ITC_NS,LONG,263.500000,268.852286,256.821677,6.678323,1.500000,253.482516,264.299988,10:14,HORIZON,0.003036,-0.001898,False,80,WAIT-HIGH,0.003036
ITC_NS,LONG,263.500000,268.852286,256.821677,6.678323,2.000000,250.143355,264.299988,10:14,HORIZON,0.003036,-0.001898,False,80,WAIT-HIGH,0.003036
JSWSTEEL_NS,SHORT,1306.699951,1252.062068,1365.092845,58.392894,0.500000,1335.896398,1309.000000,10:14,HORIZON,-0.001760,-0.006352,False,53,WAIT-HIGH,-0.001760
JSWSTEEL_NS,SHORT,1306.699951,1252.062068,1365.092845,58.392894,0.750000,1350.494622,1309.000000,10:14,HORIZON,-0.001760,-0.006352,False,53,WAIT-HIGH,-0.001760
JSWSTEEL_NS,SHORT,1306.699951,1252.062068,1365.092845,58.392894,0.900000,1359.253556,1309.000000,10:14,HORIZON,-0.001760,-0.006352,False,53,WAIT-HIGH,-0.001760
JSWSTEEL_NS,SHORT,1306.699951,1252.062068,1365.092845,58.392894,1.000000,1365.092845,1309.000000,10:14,HORIZON,-0.001760,-0.006352,False,53,WAIT-HIGH,-0.001760
JSWSTEEL_NS,SHORT,1306.699951,1252.062068,1365.092845,58.392894,1.100000,1370.932134,1309.000000,10:14,HORIZON,-0.001760,-0.006352,False,53,WAIT-HIGH,-0.001760
JSWSTEEL_NS,SHORT,1306.699951,1252.062068,1365.092845,58.392894,1.250000,1379.691069,1309.000000,10:14,HORIZON,-0.001760,-0.006352,False,53,WAIT-HIGH,-0.001760
JSWSTEEL_NS,SHORT,1306.699951,1252.062068,1365.092845,58.392894,1.500000,1394.289292,1309.000000,10:14,HORIZON,-0.001760,-0.006352,False,53,WAIT-HIGH,-0.001760
JSWSTEEL_NS,SHORT,1306.699951,1252.062068,1365.092845,58.392894,2.000000,1423.485739,1309.000000,10:14,HORIZON,-0.001760,-0.006352,False,53,WAIT-HIGH,-0.001760
JUBLFOOD_NS,SHORT,472.799988,455.973568,488.775123,15.975135,0.500000,480.787555,480.787555,12:36,RISK,-0.016894,-0.017238,False,58,WAIT-HIGH,-0.002961
JUBLFOOD_NS,SHORT,472.799988,455.973568,488.775123,15.975135,0.750000,484.781339,474.200012,10:14,HORIZON,-0.002961,-0.023689,False,58,WAIT-HIGH,-0.002961
JUBLFOOD_NS,SHORT,472.799988,455.973568,488.775123,15.975135,0.900000,487.177609,474.200012,10:14,HORIZON,-0.002961,-0.023689,False,58,WAIT-HIGH,-0.002961
JUBLFOOD_NS,SHORT,472.799988,455.973568,488.775123,15.975135,1.000000,488.775123,474.200012,10:14,HORIZON,-0.002961,-0.023689,False,58,WAIT-HIGH,-0.002961
JUBLFOOD_NS,SHORT,472.799988,455.973568,488.775123,15.975135,1.100000,490.372636,474.200012,10:14,HORIZON,-0.002961,-0.023689,False,58,WAIT-HIGH,-0.002961
JUBLFOOD_NS,SHORT,472.799988,455.973568,488.775123,15.975135,1.250000,492.768906,474.200012,10:14,HORIZON,-0.002961,-0.023689,False,58,WAIT-HIGH,-0.002961
JUBLFOOD_NS,SHORT,472.799988,455.973568,488.775123,15.975135,1.500000,496.762690,474.200012,10:14,HORIZON,-0.002961,-0.023689,False,58,WAIT-HIGH,-0.002961
JUBLFOOD_NS,SHORT,472.799988,455.973568,488.775123,15.975135,2.000000,504.750258,474.200012,10:14,HORIZON,-0.002961,-0.023689,False,58,WAIT-HIGH,-0.002961
LUPIN_NS,LONG,2095.699951,2178.879138,2029.535310,66.164641,0.500000,2062.617631,2100.600098,10:14,HORIZON,0.002338,-0.000334,False,86,ENTER,0.002338
LUPIN_NS,LONG,2095.699951,2178.879138,2029.535310,66.164641,0.750000,2046.076471,2100.600098,10:14,HORIZON,0.002338,-0.000334,False,86,ENTER,0.002338
LUPIN_NS,LONG,2095.699951,2178.879138,2029.535310,66.164641,0.900000,2036.151774,2100.600098,10:14,HORIZON,0.002338,-0.000334,False,86,ENTER,0.002338
LUPIN_NS,LONG,2095.699951,2178.879138,2029.535310,66.164641,1.000000,2029.535310,2100.600098,10:14,HORIZON,0.002338,-0.000334,False,86,ENTER,0.002338
LUPIN_NS,LONG,2095.699951,2178.879138,2029.535310,66.164641,1.100000,2022.918846,2100.600098,10:14,HORIZON,0.002338,-0.000334,False,86,ENTER,0.002338
