timestamp,volume_acceleration_60m,persistence_240m,trend_dir_240m,ret_15,ret_30,ret_60,ret_120,ret_300,mfe_60,mae_60,time_to_mfe_60,time_to_mae_60,max_recovery_after_mae_60,max_giveback_after_mfe_60,final_return_rel_mfe_60,final_return_rel_mae_60,crossed_pos_1pct_60,crossed_neg_1pct_60,crossed_pos_2pct_60,crossed_neg_2pct_60,exit_reason_60,volume_sum_60m,relative_volume_60m,volume_concentration_60m,Persistent_Build,Early_Excursion_Decay,Adverse_Excursion_Recovery,Flat_Bound,va_state,pers_state,cohort
1787153160,2.480709650698562,0.3826368895158143,1,0.017304675939627,0.0129647824800237,0.018893903521752,0.00500147972773,0.017076058005327,0.0284107724178751,-0.001076945841965,1,1,0.0294877182598401,0.026364752885469,-0.009516868896123,0.0199708493637171,1,0,1,0,TimeStop,4382.77736,2.2231055236475,0.10210213598438411,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787153220,3.458319127041157,0.4760973137543961,1,-0.0047138060790865,-0.0085204760205571,-0.0020984039964964,-0.0166899146851785,-0.0043768160100838,0.006480867884832,-0.0193216811329584,1,4,0.0185182342473434,0.0258025490177904,-0.0085792718813284,0.0172232771364619,0,1,0,0,TimeStop,5712.30658,2.4761503744584688,0.234978539964849,False,False,True,False,HIGH,HIGH,HIGH / HIGH
1787153280,3.8206330385345577,0.4292344125072881,1,-0.0018304561295245,-0.0029888087044541,0.0026693484830733,-0.0125113430209584,-0.0003150940224552,0.0041820908707875,-0.0144285409691359,37,3,0.0186106318399234,0.0067968618672922,-0.0015127423877141,0.0170978894522093,0,1,0,0,TimeStop,6344.18982,2.571285420866695,0.2115746057547818,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787153340,4.184681669078016,0.3723214939717638,1,0.0056828124100826,0.0038380838486092,0.0087970914262294,-0.0041877593371629,0.006005544728664,0.010324944879985,-0.0083995332388662,36,2,0.0187244781188512,0.0068384401134599,-0.0015278534537555,0.0171966246650956,1,0,0,0,TimeStop,6890.76287,2.639371299732331,0.19479257744360604,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787153400,4.017539768835335,0.3145298068999884,1,0.0094296884893229,0.011543684157843,0.0141580216184803,0.0013911978468496,0.013361808884472,0.0171503426840049,-0.001700631382988,35,1,0.0188509740669929,0.0068846381949483,-0.0029923210655245,0.0158586530014684,1,0,0,0,TimeStop,7263.473710000001,2.6777359291930622,0.18479718019107413,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787153460,4.15272774709602,0.3195781210253852,1,0.0089095971579505,0.011031476631133,0.0130391135128228,-0.0010627799845213,0.0114138065410654,0.0157726913979302,-0.0005313163823436,34,1,0.0163040077802739,0.0068753134862347,-0.0027335778851074,0.0135704298951664,1,0,0,0,TimeStop,7783.714760000001,2.735728646431044,0.1724458695349211,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787153520,4.071481945399067,0.3308743668997722,1,0.0055190639085049,0.0080707060326222,0.0104423531484444,-0.004227240027601,0.0087831985083611,0.0129784328982719,-0.0004288461820798,33,1,0.0134072790803518,0.0068564003934637,-0.0025360797498275,0.0108711993305242,1,0,0,0,TimeStop,8018.559560000001,2.758909902118322,0.16739533453063232,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787153580,3.922430804418648,0.3358075146099045,1,0.003825219941349,0.005057917888563,0.0084964809384165,-0.0034548387096773,0.008475366568915,0.0116862170087976,-0.0014369501466275,32,1,0.0131231671554252,0.0068476539589442,-0.0031897360703811,0.009933431085044,1,0,0,0,TimeStop,8205.2131,2.776426575836485,0.1635873978702637,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787153640,3.934187577701847,0.3546013189914701,1,-8.409722866043425e-05,0.0032069368533475,0.0040809056220312,-0.0078257143336864,0.0041139021041098,0.0073709176891075,-0.0041331743856777,31,1,0.0115040920747852,0.0068184456174903,-0.0032900120670762,0.0082140800077089,0,0,0,0,TimeStop,8318.266230000001,2.7850351475177715,0.16136408993007187,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787153700,3.4847725099280673,0.3293278284554396,1,0.0053843134268021,0.007670596024162,0.007800809697623,-0.0035512154252669,0.0064668885230343,0.0106133664555516,-0.0005615739303143,30,1,0.011174940385866,0.0068403923108019,-0.0028125567579285,0.0083623836279374,1,0,0,0,TimeStop,8460.9872,2.7956117931299156,0.15864218066657754,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787153760,3.1558298295298575,0.3396559666957716,1,-0.0001505198121337,0.0044292281417101,0.005031453525985,-0.0058403148465288,0.0042686249635209,0.0082927648341293,-0.0028546155439032,29,19,0.0111473803780326,0.0068246851907355,-0.0032613113081442,0.0078860690698883,0,0,0,0,TimeStop,8548.46437,2.8015158208789277,0.15701878160837443,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787153820,3.153444406683054,0.3413490875577822,1,-0.0005794175072577,0.0039824732044956,0.0043724994549706,-0.0070464645237468,0.0028245143253238,0.0075118384137743,-0.0036269082775369,28,18,0.0111387466913113,0.0068193994471877,-0.0031393389588037,0.0079994077325075,0,0,0,0,TimeStop,8630.69217,2.7963983175433706,0.15552280553646486,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787153880,3.1167242659612713,0.3436336536150141,1,-0.001897178585622,0.0036429508149809,0.0038093956039303,-0.0068798639474453,0.0032534116071587,0.0073851844865281,-0.0037521619572036,27,17,0.0111373464437318,0.0068185421830956,-0.0035757888825977,0.007561557561134,0,0,0,0,TimeStop,8662.26094,2.7785490688651895,0.1549560177530279,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787153940,3.11741866731237,0.3525255018041652,1,-0.0060834023006989,0.0014609137833647,0.0004429350762923,-0.009054461059729,0.0009371405066967,0.0049717678047228,-0.0061388966328486,26,16,0.0111106644375714,0.0068022068391738,-0.0045288327284304,0.006581831709141,0,0,0,0,TimeStop,8713.04175,2.7716960879672636,0.15405291269263113,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787154000,3.0972573797190424,0.3603237901979989,1,-0.0044805933501041,-0.0016815307511681,-0.0027987718778519,-0.0111969771984547,-0.0008499230897371,0.0029441324199651,-0.0081441150929886,25,15,0.0110882475129537,0.0067884826772387,-0.005742904297817,0.0053453432151367,0,0,0,0,TimeStop,8771.80972,2.7728240975880634,0.153020813588738,False,False,True,False,HIGH,HIGH,HIGH / HIGH
1787154060,3.1004588257680044,0.3559517497333257,1,-0.0042660704922002,-0.0015229212742792,-0.0020154343052925,-0.0107174675579221,-0.0002829113541998,0.0036007560787759,-0.0074947508670977,24,14,0.0110955069458737,0.0067929270706892,-0.0056161903840685,0.0054793165618051,0,0,0,0,TimeStop,8875.832999999999,2.778250822971737,0.1512274352165031,False,False,True,False,HIGH,HIGH,HIGH / HIGH
1787154120,3.094368503827302,0.3557248104238851,1,-0.0038246988300664,-0.0023797059029802,-0.0012441984210566,-0.0099604260219204,-0.0005946718450308,0.0039288791679774,-0.0071702554077015,23,13,0.0110991345756789,0.0067951479899159,-0.0051730775890341,0.0059260569866448,0,0,0,0,TimeStop,8935.98878,2.78181514076765,0.15020939406327233,False,False,True,False,HIGH,HIGH,HIGH / HIGH
1787154180,2.9383502873651843,0.3403250466199184,1,-0.0011604767767587,5.219885489129145e-05,0.0002704717201766,-0.0080304584692497,0.0016885892136752,0.0060235728862233,-0.0050987199907617,22,12,0.011122292876985,0.0068093260398798,-0.0057531011660467,0.0053691917109383,0,0,0,0,TimeStop,9006.18923,2.7879583381132345,0.14903855845365133,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787154240,2.725182653663858,0.3453696321168207,1,-0.0018343045527968,-0.0016664244806127,-0.0013153760382573,-0.009240392906346,-0.0001256552491714,0.0046159011694529,-0.0064908289140444,21,11,0.0111067300834973,0.0067997981362253,-0.0059312772077103,0.005175452875787,0,0,0,0,TimeStop,9068.21083,2.7924663795561346,0.14801921626694248,False,False,True,False,HIGH,HIGH,HIGH / HIGH
1787154300,2.7141552794545425,0.3226273597628628,1,0.0020942475663498,0.003252363549694,0.0023518663046374,-0.0046916110926773,0.0027270491496828,0.0076485309306053,-0.003491726991901,20,10,0.0111402579225063,0.0068203246580271,-0.0052966646259678,0.0058435932965385,0,0,0,0,TimeStop,9149.197329999999,2.797171493563656,0.14670898567229834,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787154360,2.6456618383514243,0.3256749418109627,1,0.0021031413311556,0.0024685243807092,0.0016052631502146,-0.005856780934476,0.0014521933343273,0.006802486822717,-0.0043284174915753,19,9,0.0111309043142924,0.0068145981618196,-0.0051972236725023,0.00593368064179,0,0,0,0,TimeStop,9217.13346,2.797384885139794,0.14562764723165894,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787154420,2.6118548656940965,0.3212969809650747,1,0.0025376367447464,0.0025589540614743,0.002351913272979,-0.0048875058914639,0.0020308394408905,0.0074184262213508,-0.0037192877329646,18,8,0.0111377139543154,0.0068187671816111,-0.0050665129483717,0.0060712010059437,0,0,0,0,TimeStop,9262.71908,2.7937181527716173,0.1449109541601255,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787154480,2.5958436700660954,0.3183587201843825,1,0.0012280005749267,0.0030734340546015,0.0033578300483427,-0.0034348083168082,0.0030392539505772,0.0078310416109169,-0.0033112340945661,17,7,0.0111422757054831,0.0068215599916331,-0.0044732115625742,0.0066690641429089,0,0,0,0,TimeStop,9382.804720000002,2.8016474746635467,0.14305631418917558,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787154540,2.583371734748231,0.3191465922568418,1,0.0032913108721309,0.0034030118976923,0.0027174742310114,-0.0044626384891947,0.0031931891869319,0.007455641916591,-0.0036824834832146,16,6,0.0111381253998056,0.006819019078097,-0.0047381676855795,0.0063999577142261,0,0,0,0,TimeStop,9426.84425,2.8021026270887788,0.14238799585555897,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787154600,2.6210244073805944,0.3267757638789266,1,0.0022740384615384,0.0011682692307692,0.0004930069930069,-0.0061895396270397,0.0076440850815851,0.0052010489510489,-0.0059121503496503,15,5,0.0111131993006992,0.0068037587412586,-0.004708041958042,0.0064051573426572,0,0,0,0,TimeStop,9445.83646,2.789925706006287,0.1421017043523957,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787154660,2.6108557482979013,0.3041538292923695,1,0.0045804374004208,0.0033601664327413,0.0027325650990226,-0.0028008207634021,0.011115149936648,0.0084445557192035,-0.0027045028130248,14,4,0.0111490585322284,0.0068257125957131,-0.0057119906201808,0.0054370679120475,0,0,0,0,TimeStop,9470.49703,2.7832138669153763,0.14173168058107716,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787154720,2.5582015118888,0.3047842160225201,1,0.004564535483525,0.0034907935652629,0.0026575441218218,-0.0037711733096016,0.0094503607314068,0.0080959468543774,-0.0030492575634955,13,3,0.011145204417873,0.0068233530173841,-0.0054384027325555,0.0057068016853174,0,0,0,0,TimeStop,9496.68637,2.7819242694487705,0.14134082223039657,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787154780,2.560864785269328,0.3006355792570316,1,0.0055506599938795,0.0051953416877749,0.0037515410779557,-0.0023112512294978,0.0116699170465601,0.0093000068459845,-0.0018585092956184,12,2,0.011158516141603,0.0068315027638468,-0.0055484657680288,0.0056100503735741,0,0,0,0,TimeStop,9393.51049,2.744472066309287,0.14289327311966413,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787154840,2.142986260227124,0.2875803964342284,1,0.0075904921011753,0.0079331164453822,0.0049441660072101,-0.0007256953603564,0.0128476801781997,0.0111228347841378,-5.583399278990697e-05,11,1,0.0111786687769277,0.0068438406752834,-0.0061786687769277,0.005,1,0,0,0,TimeStop,9410.05969,2.731045525323734,0.14264197085024016,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787154900,2.219854067410387,0.3005758248654479,1,0.0028116605063032,0.0042115041536822,0.0015194297480573,-0.0040332201134768,0.0088584243662446,0.0074581426745409,-0.0015746233329857,10,1,0.0090327660075267,0.0068190360046151,-0.0059387129264836,0.003094053081043,0,0,0,0,TimeStop,9296.213230000001,2.6811866059815235,0.14438884164880542,False,True,True,False,HIGH,HIGH,HIGH / HIGH
1787154960,1.9688666980074867,0.29734349644559,1,0.0027549018232982,0.0058532351215727,0.0019444561307558,-0.0032454347424687,0.0113326543586434,0.0079005307922617,0.0,9,1,0.0079005307922617,0.0068220303329896,-0.0059560746615059,0.0019444561307558,0,0,0,0,TimeStop,9273.597590000001,2.6646410885613365,0.14474096454728738,False,True,False,False,HIGH,HIGH,HIGH / HIGH
1787155020,1.0906606777125718,0.2977530117909824,1,0.0014505408088207,0.006477261374279,0.0005240701260748,-0.0033058191648414,0.009128431067251,0.0077833469560406,-1.1538890735667053e-05,8,1,0.0077948858467763,0.0072592768299658,-0.0072592768299658,0.0005356090168105,0,0,0,0,TimeStop,9263.795800000002,2.6573399513036313,0.14489411133177177,False,True,True,False,NORMAL,HIGH,NORMAL / HIGH
1787155080,0.840851691280533,0.2998116410279046,1,0.0012140845485737,0.0056751190326912,-0.0008269555089176,-0.0040826640200196,0.0088080615097244,0.0071923962718248,-0.0012835692479988,7,60,0.0,0.0084759655198236,-0.0080193517807425,0.0004566137390811,0,0,0,0,TimeStop,9256.061330000002,2.6467029373416984,0.14501518649725711,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787155140,0.6654742317079302,0.302340333988088,1,0.0001681885812643,0.0049400472620124,-0.0012943081366513,-0.0052033433497681,0.0072068734136592,0.0064620591066896,-0.0020077603057443,6,59,0.0013300463867898,0.0084698194124339,-0.0077563672433409,0.000713452169093,0,0,0,0,TimeStop,9262.869650000004,2.6403099642669807,0.14490859860043473,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787155200,0.578817090751304,0.3079223841347043,1,0.0011556956704988,0.0025845027768759,-0.0023468054706231,-0.0061176087213777,0.0053647305582257,0.0055426756293077,-0.0029194067681501,5,58,0.0018925427461661,0.0084620823974578,-0.0078894810999308,0.0005726012975269,0,0,0,0,TimeStop,9182.174650000003,2.605334024580204,0.14618208770402769,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787155260,0.4641394095258534,0.3109765140367778,1,0.000364616210132,0.0019857313328951,-0.0042024056806738,-0.0066870088729587,0.0061272705695454,0.0046894828463654,-0.0042075021532596,4,60,0.0,0.008896984999625,-0.0088918885270392,5.096472585794723e-06,0,0,0,0,TimeStop,9184.713340000002,2.592955069005735,0.1461416824142276,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787155320,0.4206576037451887,0.3090587753569754,1,2.1263358049198325e-05,0.002352659492662,-0.0042708765397001,-0.0061184584589716,0.0062849243373987,0.0048684351566614,-0.0042960721625941,3,60,0.0,0.0091645073192555,-0.0091393116963615,2.5195622893994626e-05,0,0,0,0,TimeStop,9145.414820000002,2.574184181876067,0.14676966397025604,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787155380,0.3944818132388397,0.2996491942957027,1,0.0018431700657743,0.0034212586047551,-0.0012003801884748,-0.0049595192643658,0.0080976060234926,0.0065949424428787,-0.0037376932946919,2,60,0.0,0.0103326357375707,-0.0077953226313536,0.0025373131062171,0,0,0,0,TimeStop,9117.554970000001,2.5546504437604907,0.1472181373642982,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787155440,0.3786234913149615,0.3083754057767348,1,0.0001113345888187,0.0008711749655808,-0.0045551128044965,-0.0078894745880621,0.009674903000649,0.0041506698994932,-0.006156875529385,1,59,0.0025311518545577,0.0103075454288783,-0.0087057827039897,0.0016017627248885,0,0,0,0,TimeStop,9143.614290000001,2.551469953025671,0.14679856536249405,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787155500,0.3755290071848057,0.3132012857733577,1,-0.001103260374245,0.0001292224601717,-0.0053456526381077,-0.009078422916186,0.0077295090462264,0.0018217605099359,-0.0073745470127734,23,58,0.00252805064939,0.0091963075227094,-0.0071674131480436,0.0020288943746657,0,0,0,0,TimeStop,9043.255580000003,2.5034980170727215,0.14842768161596065,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787155560,0.3686320807209564,0.3067905977296534,1,-0.0012147070779491,0.0005995697530518,-0.0053350214206879,-0.008330978798713,0.0109680090763308,0.0027468762284924,-0.0064579234721446,22,57,0.0025303851359077,0.009204799700637,-0.0080818976491803,0.0011229020514566,0,0,0,0,TimeStop,8884.451940000003,2.455358687927045,0.15108072721478413,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787155620,0.3488799039036538,0.3065464082489618,1,-0.0010688630549209,0.0003884791426986,-0.0065962914858927,-0.0085474137993726,0.0144333600464254,0.0024161046493869,-0.0067856587055834,21,56,0.0025295504492017,0.0092017633549704,-0.0090123961352796,0.0001893672196907,0,0,0,0,TimeStop,8838.848470000003,2.437526588254844,0.15186021850649506,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787155680,0.333262815930347,0.3051091702295916,1,-0.0003533569418638,0.0001658406396559,-0.0072523275515564,-0.0086960139620362,0.0107362902525418,0.0026291560355299,-0.0074773762090546,20,60,0.0,0.0101065322445846,-0.0098814835870864,0.0002250486574982,0,0,0,0,TimeStop,8743.667460000002,2.406835642359585,0.15351332448775443,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787155740,0.3183329193889017,0.3069905185430965,1,0.0003400432486142,-0.001016493697419,-0.0064675120527734,-0.0098612542098169,0.0126053072344562,0.0024064822889534,-0.0076978053975248,19,59,0.0017841362406982,0.0101042876864783,-0.0088739943417268,0.0012302933447514,0,0,0,0,TimeStop,8696.91037,2.3908269394462,0.15433865624626417,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787155800,0.3085974260475085,0.2999697909899103,1,0.0013959187976256,-0.001119122966366,-0.0052821264442962,-0.00845370287591,0.0108066858496904,0.0035329689898393,-0.006582673716685,18,58,0.0021251105508862,0.0101156427065244,-0.0088150954341356,0.0013005472723888,0,0,0,0,TimeStop,8677.19414,2.380664120577246,0.15468934293084746,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787155860,0.2900655502316032,0.2978105993652188,1,0.0030898211443701,-0.0004932642336085,-0.0057086667225096,-0.0081688694328408,0.0097985643476011,0.0040304611787499,-0.0061226823609961,17,60,0.0,0.0101531435397461,-0.0097391279012596,0.0004140156384865,0,0,0,0,TimeStop,8657.936839999998,2.371416984793014,0.15503340862902393,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787155920,0.2795525256760269,0.2907432672098965,1,0.0050194396633891,0.0011382161014991,-0.0032587342844427,-0.0060462261004151,0.0101237642282483,0.0052212965424863,-0.0049438891840735,16,59,0.0016851548996308,0.0101651857265599,-0.0084800308269291,0.0016851548996308,0,0,0,0,TimeStop,8641.434399999998,2.3638861220571625,0.15532947400491753,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787155980,0.2744805088087593,0.2911775400054228,1,0.0044556249786767,0.0002182614722864,-0.0049274313409478,-0.0062823437403863,0.0114150604206657,0.0048691116422738,-0.0052925126546456,15,58,0.0021073823115769,0.0101616242969194,-0.0097965429832216,0.0003650813136977,0,0,0,0,TimeStop,8563.74038,2.335597223571994,0.1567386913240357,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787156040,0.2691255055362378,0.2892218841208891,1,0.0047710562435673,0.000351634414552,-0.0047128637377994,-0.0054273626995956,0.0126662770637082,0.0051905089919088,-0.0049810743094963,14,60,0.0,0.0101715833014052,-0.0099033727297083,0.0002682105716968,0,0,0,0,TimeStop,8419.26588,2.29472688992877,0.1594283253589326,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787156100,0.2573475009792262,0.297057021528591,1,0.0014271577463485,-0.0008975779951023,-0.0056080428578207,-0.0071325862153796,0.0104119629707591,0.0032817058581885,-0.0068705621493425,13,59,0.0013224936888593,0.0101522680075311,-0.0088897487160093,0.0012625192915218,0,0,0,0,TimeStop,8406.45614,2.2861230654776645,0.1596712619022836,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787156160,0.2467025939220227,0.2965926874915449,1,0.0016205242533514,-0.0008611354965263,-0.0069190694205342,-0.0064046588653069,0.0091414860467954,0.0032231445739656,-0.0070752557605904,12,60,0.0,0.010298400334556,-0.0101422139944999,0.0001561863400561,0,0,0,0,TimeStop,8339.05215,2.264053007440104,0.16096187382639165,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787156220,0.240730366871639,0.2942844450894854,1,0.0023313465623561,-0.0002065123329222,-0.0078387304705304,-0.0060621127347621,0.0100754134106022,0.0037463492609975,-0.0079181022769075,11,60,0.0,0.0116644515379051,-0.011585079731528,7.937180637702414e-05,0,0,0,0,TimeStop,8310.64353,2.2502612735866903,0.16151209652473209,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787156280,0.2206194018647336,0.2946269420183951,1,0.0015751852047633,0.0002835245995815,-0.0079551439910331,-0.0057339828624159,0.0086602421477739,0.0036424246581068,-0.0084588479406749,10,60,0.0,0.0121012725987817,-0.0115975686491399,0.0005037039496417,0,0,0,0,TimeStop,8267.81363,2.235934282005952,0.1623487804719662,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787156340,0.2135612992921888,0.2965538637111024,1,0.0007597557896637,-0.0006832126857825,-0.0098910861480991,-0.0061570632477413,0.0106598641287147,0.0029390514621406,-0.0101821245658978,9,60,0.0,0.0131211760280385,-0.0128301376102397,0.0002910384177987,0,1,0,0,TimeStop,8247.514539999998,2.22764921089697,0.16274835933784243,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787156400,0.2026401060686063,0.2972738231317117,1,0.0012338440857045,-0.0006744742702254,-0.0095952877895127,-0.005935955648551,0.0111665872867929,0.0029282515080356,-0.0101927832271708,8,59,0.001246795155834,0.0131210347352065,-0.0125235392975484,0.000597495437658,0,1,0,0,TimeStop,8222.724090000002,2.218056297162561,0.16323902459920672,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787156460,0.1955198240963502,0.2908684472111225,1,0.0018164833261542,-0.0006254995511232,-0.0085559715032076,-0.0051324758230732,0.0149580919670795,0.0039664013222016,-0.0092955293096941,7,60,0.0,0.0132619306318958,-0.0125223728254093,0.0007395578064864,0,0,0,0,TimeStop,8186.575900000001,2.2050761108706625,0.16395981377269095,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787156520,0.1946595584959831,0.292711558927425,1,0.0014589015636017,-0.000830350860002,-0.0093475987310176,-0.0057839186241597,0.0145697965735033,0.0034886966432597,-0.0097669237313343,6,59,0.000739351510975,0.013255620374594,-0.0128362953742773,0.0004193250003167,0,0,0,0,TimeStop,8156.812310000001,2.1920001158021853,0.16455809070835414,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
1787156580,0.1937178689283643,0.2941060055792115,1,0.0005193811084399,-0.0014363383413566,-0.0110029046923294,-0.0062925298764195,0.0140759702196273,0.0029835672415901,-0.0110365211215954,5,60,0.0,0.0140200883631855,-0.0139864719339195,3.361642926597193e-05,0,1,0,0,TimeStop,8064.19062,2.163045411940229,0.1664481314059017,False,False,False,False,NORMAL,HIGH,NORMAL / HIGH
