timestamp,volume_acceleration_60m,persistence_240m,trend_dir_240m,ret_15,ret_30,ret_60,ret_120,ret_300,mfe_60,mae_60,time_to_mfe_60,time_to_mae_60,max_recovery_after_mae_60,max_giveback_after_mfe_60,final_return_rel_mfe_60,final_return_rel_mae_60,crossed_pos_1pct_60,crossed_neg_1pct_60,crossed_pos_2pct_60,crossed_neg_2pct_60,exit_reason_60
1787155980,0.2744805088087593,0.2911775400054228,1,0.004455624978676733,0.00021826147228642978,-0.004927431340947841,-0.006282343740386353,0.011415060420665715,0.004869111642273848,-0.005292512654645616,15,58,0.002107382311576979,0.010161624296919462,-0.009796542983221688,0.00036508131369777496,0,0,0,0,TimeStop
1787156040,0.2691255055362378,0.2892218841208891,1,0.004771056243567353,0.0003516344145520436,-0.004712863737799437,-0.0054273626995956226,0.012666277063708268,0.0051905089919088996,-0.004981074309496314,14,60,0.0,0.010171583301405215,-0.009903372729708336,0.00026821057169687697,0,0,0,0,TimeStop
1787156100,0.25734750097922626,0.29705702152859104,1,0.001427157746348595,-0.0008975779951023181,-0.005608042857820792,-0.007132586215379647,0.010411962970759124,0.0032817058581885335,-0.006870562149342596,13,59,0.0013224936888593165,0.01015226800753113,-0.008889748716009326,0.0012625192915218034,0,0,0,0,TimeStop
1787156160,0.24670259392202276,0.2965926874915449,1,0.001620524253351445,-0.0008611354965263239,-0.006919069420534283,-0.006404658865306966,0.009141486046795487,0.003223144573965629,-0.0070752557605904595,12,60,0.0,0.010298400334556089,-0.010142213994499912,0.0001561863400561768,0,0,0,0,TimeStop
1787156220,0.24073036687163904,0.2942844450894854,1,0.002331346562356119,-0.00020651233292224587,-0.007838730470530497,-0.006062112734762143,0.010075413410602254,0.0037463492609975868,-0.007918102276907521,11,60,0.0,0.011664451537905107,-0.011585079731528083,7.937180637702414e-05,0,0,0,0,TimeStop
1787156280,0.22061940186473367,0.2946269420183951,1,0.0015751852047633417,0.00028352459958158886,-0.007955143991033132,-0.005733982862415935,0.00866024214777393,0.0036424246581068256,-0.008458847940674918,10,60,0.0,0.012101272598781744,-0.011597568649139958,0.0005037039496417865,0,0,0,0,TimeStop
1787156340,0.21356129929218887,0.2965538637111024,1,0.0007597557896637183,-0.0006832126857825127,-0.009891086148099146,-0.006157063247741369,0.01065986412871477,0.0029390514621406485,-0.010182124565897892,9,60,0.0,0.01312117602803854,-0.012830137610239795,0.00029103841779874566,0,1,0,0,TimeStop
1787156400,0.20264010606860638,0.2972738231317117,1,0.0012338440857045593,-0.0006744742702254726,-0.009595287789512796,-0.005935955648551004,0.01116658728679294,0.0029282515080356433,-0.010192783227170895,8,59,0.0012467951558340134,0.013121034735206538,-0.01252353929754844,0.000597495437658099,0,1,0,0,TimeStop
1787156460,0.19551982409635027,0.29086844721112254,1,0.0018164833261542729,-0.00062549955112326,-0.008555971503207697,-0.005132475823073228,0.01495809196707956,0.003966401322201659,-0.00929552930969416,7,60,0.0,0.013261930631895819,-0.012522372825409356,0.0007395578064864627,0,0,0,0,TimeStop
1787156520,0.19465955849598318,0.29271155892742506,1,0.0014589015636017322,-0.000830350860002071,-0.009347598731017643,-0.005783918624159731,0.014569796573503343,0.0034886966432597015,-0.009766923731334361,6,59,0.0007393515109750142,0.013255620374594063,-0.012836295374277345,0.0004193250003167188,0,0,0,0,TimeStop
1787156580,0.19371786892836435,0.2941060055792115,1,0.0005193811084399406,-0.0014363383413566063,-0.011002904692329448,-0.006292529876419518,0.014075970219627339,0.002983567241590131,-0.01103652112159542,5,60,0.0,0.014020088363185551,-0.01398647193391958,3.361642926597193e-05,0,1,0,0,TimeStop
1787156640,0.2006465843103379,0.29709420382411517,1,-0.00135607582160558,-0.002965425373375084,-0.011908081700115163,-0.007494256269397134,0.010849915105320872,0.002065736600554785,-0.012339752024372453,4,60,0.0,0.014405488624927238,-0.013973818300669948,0.00043167032425728974,0,1,0,0,TimeStop
1787156700,0.1909960647518643,0.29720504970572303,1,-0.0025115358638683866,-0.002680784271530213,-0.012470001664857552,-0.006977570950924362,0.011535645764827603,0.002134071202107231,-0.012484978113301837,3,60,0.0,0.014619049315409069,-0.014604072866964784,1.4976448444285057e-05,0,1,0,0,TimeStop
1787156760,0.19581494921520293,0.30106519649151037,1,-0.003572048387342819,-0.003886033125244645,-0.013634809027714828,-0.008151403963440076,0.011030129899930071,0.0009377425775357488,-0.013932818593938147,2,60,0.0,0.014870561171473895,-0.014572551605250577,0.00029800956622331835,0,1,0,0,TimeStop
1787156820,0.24838116827579915,0.30314811988723517,1,-0.0038618392925713046,-0.0059148790307249465,-0.014622193958922976,-0.009026873386062957,0.009955073157408748,0.00020084873101038387,-0.014664134192493789,1,60,0.0,0.014864982923504173,-0.01482304268993336,4.1940233570812724e-05,0,1,0,0,TimeStop
1787156880,0.2787919774141834,0.3018901476036973,1,-0.004218567153208242,-0.006465382725052397,-0.015140276829044867,-0.009073047415806359,0.011059604552330925,0.000247775320184747,-0.015343345178745188,1,60,0.0,0.015591120498929936,-0.015388052149229614,0.00020306834970032148,0,1,0,0,TimeStop
1787156940,0.3162727076789162,0.30236794690840385,1,-0.0043984366404200975,-0.006203708784070747,-0.012871617963365172,-0.008898335468539012,0.010837438995678137,1.4515334427152777e-07,-0.015337628130486015,1,59,0.0026069540644824253,0.015337773283830286,-0.012871763116709444,0.0024660101671208426,0,1,0,0,TimeStop
1787157000,0.33510492300531686,0.2943725405973398,1,-0.0023214227050548444,-0.004918596122163088,-0.012588594183040968,-0.00759746268643704,0.014477566509414643,0.0008202747855117786,-0.01392577436236477,3,58,0.0029123170880260493,0.014746049147876548,-0.013408868968552746,0.0013371801793238026,0,1,0,0,TimeStop
1787157060,0.3647443807001746,0.2950637955569107,1,-0.0024776446666043496,-0.006175873388273923,-0.013920384029837017,-0.008085733568256122,0.014293287790439037,0.0005686564361792522,-0.014173685376185373,2,57,0.0029115848962061154,0.014742341812364626,-0.014489040466016269,0.0002533013463483554,0,1,0,0,TimeStop
1787157120,0.37994028899301374,0.2949900704203715,1,-0.0025319560282957604,-0.00660798968270772,-0.01451799118508485,-0.008172990163642879,0.01286944458247732,0.0003805344220192463,-0.01451799118508485,1,60,0.0,0.014898525607104097,-0.014898525607104095,0.0,0,1,0,0,TimeStop
1787157180,0.3798704353179694,0.2894758227867366,1,-0.0012896292003457374,-0.004605880883624386,-0.011850630987797834,-0.007349141735047078,0.013558262888368108,0.0005191957017399068,-0.013876671901756826,3,60,0.0,0.014395867603496731,-0.012369826689537742,0.0020260409139589916,0,1,0,0,TimeStop
1787157240,0.3745171668908252,0.28250017787567483,1,-0.0014418730040834187,-0.005421564638689917,-0.011858227647842284,-0.007091002311126465,0.014736448124125506,0.0006326734006419905,-0.013764826965060966,2,59,0.002258924679148443,0.014397500365702956,-0.012490901048484274,0.001906599317218682,0,1,0,0,TimeStop
1787157300,0.3386981035682043,0.285209024198758,1,-0.0019059666902017764,-0.005474167712860235,-0.011264155588737891,-0.007572126319926262,0.015027691309553618,0.00014809974510569335,-0.014242428382364142,1,58,0.0030414949615566213,0.014390528127469835,-0.011412255333843584,0.0029782727936262503,0,1,0,0,TimeStop
1787157360,0.34752148680244027,0.2814402496280679,1,-0.0024375550990834655,-0.005931035104486819,-0.010817341421875109,-0.00731062963921013,0.013226688116686161,0.00017870169510689744,-0.013795945347234594,2,57,0.003264468475872214,0.013974647042341491,-0.010996043116982006,0.002978603925359485,0,1,0,0,TimeStop
1787157420,0.35189080696456193,0.2810364221488227,1,-0.002285917494996089,-0.0069820582445902744,-0.011369251930846454,-0.007938267578978789,0.012328805162861627,5.975399672095338e-05,-0.01391323109051329,1,56,0.003264080244238207,0.013972985087234243,-0.011429005927567407,0.0025439791596668353,0,1,0,0,TimeStop
1787157480,0.3646168197347436,0.2768927684806647,1,-0.001954704213355542,-0.007416938161443427,-0.010648694461506484,-0.006983060442235157,0.01172197092481121,0.0,-0.013484099174294158,1,55,0.003265500728777769,0.013484099174294158,-0.010648694461506484,0.002835404712787674,0,1,0,0,TimeStop
1787157540,0.3805833449150219,0.2710536777044966,1,-0.001611534915303821,-0.005456564919204259,-0.00949319126862263,-0.0058109308044557596,0.011558675580070284,0.00026308100026675615,-0.01253587517818399,10,54,0.003305328140043517,0.012798956178450747,-0.009756272268889386,0.0030426839095613594,0,1,0,0,TimeStop
1787157600,0.39694865271572105,0.26353926524638804,1,-0.00016967455138280996,-0.004167667610469263,-0.008421775950294103,-0.003940997569747327,0.012303883040008312,0.001490045759652225,-0.011324610156683653,9,53,0.003309382594539611,0.012814655916335878,-0.009911821709946329,0.0029028342063895495,0,1,0,0,TimeStop
1787157660,0.42364560411838104,0.26183915467696206,1,-0.0003151103272380717,-0.005217976329996517,-0.008719607047802393,-0.00391891141479151,0.01424132524734777,0.0013591136917186178,-0.011453866871570979,8,52,0.0033089499349155628,0.012812980563289597,-0.010078720739521011,0.0027342598237685856,0,1,0,0,TimeStop
1787157720,0.436954661626795,0.2581252072231004,1,-0.0020609989850159265,-0.0043919513961458165,-0.008727085827270427,-0.004216984280785455,0.01415937042140849,0.0009130049225344133,-0.011894267415893079,7,51,0.003307475786867601,0.012807272338427492,-0.00964009074980484,0.003167181588622652,0,1,0,0,TimeStop
1787157780,0.4317159892581397,0.25573648316958786,1,-0.0022563340686327527,-0.005144569951822305,-0.008298685629648946,-0.0026593810160950243,0.014482868901291286,0.0014826005434502307,-0.011331960106952395,6,50,0.0033093579921294166,0.012814560650402627,-0.009781286173099178,0.0030332744773034492,0,1,0,0,TimeStop
1787157840,0.44659052344052413,0.2504963994771434,1,-0.001813247598325277,-0.005062717926497354,-0.007935454975416019,-0.0023069081569752504,0.01578007990711142,0.0016693483155765215,-0.011147601882733319,5,49,0.003309975092448347,0.012816950198309841,-0.00960480329099254,0.0032121469073173,0,1,0,0,TimeStop
1787157900,0.46305167571079875,0.2512232558940579,1,-0.0026032165831906366,-0.00471469667070368,-0.007026950948155502,-0.0028411441972470914,0.0162554243999211,0.0010172753223167714,-0.011791331217385239,4,48,0.0049679227535145845,0.01280860653970201,-0.008044226270472273,0.004764380269229737,0,1,0,0,TimeStop
1787157960,0.47442186182944723,0.25609816307121747,1,-0.003707414377127956,-0.0060631551221045485,-0.007450084738194521,-0.0029258096092369765,0.018946886277453213,0.0009223373318766348,-0.011885054420233597,3,47,0.005025725941833762,0.012807391752110231,-0.008372422070071156,0.004434969682039076,0,1,0,0,TimeStop
1787158020,0.4736688283120147,0.25471590315542,1,-0.004086380189366334,-0.007633794610342282,-0.007222432629279053,-0.003612672978878292,0.01683932993445017,0.0007886380189366266,-0.012017042971595063,2,46,0.005025054624908975,0.012805680990531691,-0.00801107064821568,0.00479461034231601,0,1,0,0,TimeStop
