timestamp,open,high,low,close,volume
2025-01-13T03:45:00Z,23195.4,23228.2,23190.75,23217.65,0
2025-01-13T03:46:00Z,23220.45,23220.45,23172.7,23184.5,0
2025-01-13T03:47:00Z,23185.1,23199.75,23182.85,23198.2,0
2025-01-13T03:48:00Z,23197.8,23231.35,23196.05,23224.75,0
2025-01-13T03:49:00Z,23223.6,23247.2,23211.1,23241.7,0
2025-01-13T03:50:00Z,23242.85,23242.85,23223.05,23230.85,0
2025-01-13T03:51:00Z,23228.65,23229.85,23210.55,23215.2,0
2025-01-13T03:52:00Z,23215.2,23252.9,23210.6,23231.65,0
2025-01-13T03:53:00Z,23230.9,23242.55,23225.7,23238.85,0
2025-01-13T03:54:00Z,23238.55,23247.8,23231.25,23231.25,0
2025-01-13T03:55:00Z,23229.4,23235.3,23222.95,23235.3,0
2025-01-13T03:56:00Z,23234.0,23242.45,23214.65,23218.55,0
2025-01-13T03:57:00Z,23216.5,23246.2,23212.1,23241.45,0
2025-01-13T03:58:00Z,23241.3,23254.35,23230.65,23233.9,0
2025-01-13T03:59:00Z,23232.6,23263.8,23231.2,23256.6,0
2025-01-13T04:00:00Z,23255.95,23259.15,23231.3,23231.3,0
2025-01-13T04:01:00Z,23229.8,23234.85,23215.65,23233.5,0
2025-01-13T04:02:00Z,23232.85,23270.9,23232.85,23252.95,0
2025-01-13T04:03:00Z,23253.1,23258.05,23245.6,23254.85,0
2025-01-13T04:04:00Z,23255.2,23260.0,23233.8,23243.65,0
2025-01-13T04:05:00Z,23241.85,23243.85,23230.85,23238.0,0
2025-01-13T04:06:00Z,23237.15,23240.75,23232.5,23236.9,0
2025-01-13T04:07:00Z,23237.3,23239.1,23224.45,23224.55,0
2025-01-13T04:08:00Z,23223.65,23224.85,23214.7,23219.25,0
2025-01-13T04:09:00Z,23217.25,23222.15,23213.05,23219.75,0
2025-01-13T04:10:00Z,23218.9,23226.1,23210.05,23223.4,0
2025-01-13T04:11:00Z,23223.6,23234.3,23221.85,23223.1,0
2025-01-13T04:12:00Z,23222.65,23231.85,23213.3,23231.75,0
2025-01-13T04:13:00Z,23232.5,23232.9,23220.9,23223.2,0
2025-01-13T04:14:00Z,23223.45,23254.25,23218.9,23246.05,0
2025-01-13T04:15:00Z,23247.05,23247.05,23236.45,23236.45,0
2025-01-13T04:16:00Z,23233.2,23233.25,23221.85,23221.85,0
2025-01-13T04:17:00Z,23221.35,23221.35,23204.05,23208.7,0
2025-01-13T04:18:00Z,23209.25,23209.25,23196.45,23200.6,0
2025-01-13T04:19:00Z,23199.9,23208.95,23199.35,23206.0,0
2025-01-13T04:20:00Z,23204.65,23209.1,23198.7,23203.75,0
2025-01-13T04:21:00Z,23204.1,23223.5,23204.1,23211.8,0
2025-01-13T04:22:00Z,23211.1,23214.5,23197.75,23199.15,0
2025-01-13T04:23:00Z,23199.35,23222.35,23199.35,23217.95,0
2025-01-13T04:24:00Z,23218.45,23220.55,23207.35,23207.9,0
2025-01-13T04:25:00Z,23208.2,23233.6,23207.65,23225.75,0
2025-01-13T04:26:00Z,23224.3,23228.75,23219.3,23220.0,0
2025-01-13T04:27:00Z,23221.3,23232.2,23219.9,23228.8,0
2025-01-13T04:28:00Z,23228.2,23232.05,23224.25,23227.45,0
2025-01-13T04:29:00Z,23227.5,23232.2,23225.75,23229.75,0
2025-01-13T04:30:00Z,23229.65,23231.85,23220.55,23225.5,0
2025-01-13T04:31:00Z,23225.35,23225.95,23206.35,23213.95,0
2025-01-13T04:32:00Z,23213.6,23263.75,23213.6,23262.5,0
2025-01-13T04:33:00Z,23264.7,23274.6,23243.85,23243.85,0
2025-01-13T04:34:00Z,23245.4,23262.3,23242.55,23261.45,0
2025-01-13T04:35:00Z,23261.0,23263.0,23252.3,23254.15,0
2025-01-13T04:36:00Z,23253.7,23263.5,23248.75,23250.5,0
2025-01-13T04:37:00Z,23248.15,23248.15,23239.2,23243.1,0
2025-01-13T04:38:00Z,23243.6,23255.9,23240.1,23253.95,0
2025-01-13T04:39:00Z,23253.5,23260.45,23249.45,23249.85,0
2025-01-13T04:40:00Z,23251.05,23260.5,23250.1,23258.6,0
2025-01-13T04:41:00Z,23258.6,23260.4,23251.0,23260.3,0
2025-01-13T04:42:00Z,23259.6,23262.45,23256.3,23259.3,0
2025-01-13T04:43:00Z,23259.65,23269.4,23259.65,23266.5,0
2025-01-13T04:44:00Z,23266.5,23273.2,23263.6,23273.2,0
2025-01-13T04:45:00Z,23278.7,23295.25,23275.6,23295.25,0
2025-01-13T04:46:00Z,23294.2,23298.05,23284.7,23288.95,0
2025-01-13T04:47:00Z,23287.75,23291.3,23273.7,23275.0,0
2025-01-13T04:48:00Z,23275.2,23275.65,23259.0,23261.35,0
2025-01-13T04:49:00Z,23260.8,23267.7,23258.5,23266.9,0
2025-01-13T04:50:00Z,23266.5,23266.95,23260.95,23263.2,0
2025-01-13T04:51:00Z,23263.85,23280.3,23261.9,23271.8,0
2025-01-13T04:52:00Z,23270.75,23280.65,23265.15,23280.65,0
2025-01-13T04:53:00Z,23280.75,23293.05,23280.2,23290.5,0
2025-01-13T04:54:00Z,23293.25,23294.25,23286.6,23288.15,0
2025-01-13T04:55:00Z,23287.3,23300.8,23284.6,23298.8,0
2025-01-13T04:56:00Z,23298.2,23302.85,23292.95,23293.0,0
2025-01-13T04:57:00Z,23293.05,23300.95,23290.7,23297.0,0
2025-01-13T04:58:00Z,23296.25,23304.85,23294.2,23301.45,0
2025-01-13T04:59:00Z,23302.2,23323.45,23300.85,23319.35,0
2025-01-13T05:00:00Z,23318.35,23327.85,23315.25,23319.2,0
2025-01-13T05:01:00Z,23317.8,23318.0,23307.85,23309.9,0
2025-01-13T05:02:00Z,23310.05,23317.55,23308.7,23314.0,0
2025-01-13T05:03:00Z,23315.65,23336.75,23315.1,23330.9,0
2025-01-13T05:04:00Z,23331.15,23334.1,23326.0,23334.1,0
2025-01-13T05:05:00Z,23333.5,23339.9,23333.5,23339.3,0
2025-01-13T05:06:00Z,23339.45,23340.95,23334.5,23336.95,0
2025-01-13T05:07:00Z,23337.9,23338.45,23324.05,23324.05,0
2025-01-13T05:08:00Z,23324.8,23326.1,23313.65,23314.2,0
2025-01-13T05:09:00Z,23314.0,23316.8,23310.05,23310.65,0
2025-01-13T05:10:00Z,23310.55,23322.9,23310.2,23322.0,0
