evidence_row_id,as_of,ticker,direction,action,evidence_class,target_rate,sample_size,degradation_level,adaptive_rr,adaptive_horizon_sessions,reference_price,adaptive_target,adaptive_risk,exit_reason,sessions_to_outcome,target_reached,risk_reached,horizon_reached,actual_mfe,actual_mae,realized_return,eligible_for_primary_comparison
TIME006-20260323T034500Z-gen20260820T091358064963Z-SAIL_NS,2026-03-23T03:45:00Z,SAIL.NS,SHORT,Watch,Mixed,0.363636,88,Exact,0.812256,3.0,143.0400,136.8231,150.6938,RISK,2,false,true,false,0.000000,-0.065017,-0.053508,true
TIME006-20260323T034500Z-gen20260820T091358064963Z-SBILIFE_NS,2026-03-23T03:45:00Z,SBILIFE.NS,LONG,Watch,Mixed,0.307692,104,Exact,1.181349,4.0,1832.3000,1903.0995,1772.3691,RISK,4,false,true,false,0.019156,-0.036184,-0.032708,true
TIME006-20260323T034500Z-gen20260820T091358064963Z-SBIN_NS,2026-03-23T03:45:00Z,SBIN.NS,SHORT,Watch,Mixed,0.372549,102,Exact,1.232278,3.0,1031.9000,992.4256,1063.9337,RISK,2,false,true,false,0.011532,-0.032561,-0.031043,true
TIME006-20260323T034500Z-gen20260820T091358064963Z-SHREECEM_NS,2026-03-23T03:45:00Z,SHREECEM.NS,LONG,NoTrade,Unfavourable,0.294737,95,Exact,0.989584,4.0,22725.0000,23516.3899,21925.2806,NO_TRADE,2,false,false,false,0.071727,-0.004840,0.034825,false
TIME006-20260323T034500Z-gen20260820T091358064963Z-SIEMENS_NS,2026-03-23T03:45:00Z,SIEMENS.NS,SHORT,Watch,Mixed,0.333333,81,Exact,1.095561,3.0,2988.3000,2838.5320,3125.0045,RISK,2,false,true,false,0.002778,-0.046414,-0.045747,true
TIME006-20260323T034500Z-gen20260820T091358064963Z-SRF_NS,2026-03-23T03:45:00Z,SRF.NS,LONG,Watch,Mixed,0.310078,129,Exact,1.085903,3.0,2391.5000,2499.5537,2291.9942,TARGET_GAP_THROUGH,2,true,false,false,0.079574,-0.001924,0.046205,true
TIME006-20260323T034500Z-gen20260820T091358064963Z-SUNPHARMA_NS,2026-03-23T03:45:00Z,SUNPHARMA.NS,SHORT,NoTrade,Unfavourable,0.284884,172,StateOnly,0.965677,3.0,1758.4000,1706.4641,1812.1819,NO_TRADE,3,false,false,false,0.007564,-0.034463,-0.030586,false
TIME006-20260323T034500Z-gen20260820T091358064963Z-TATACONSUM_NS,2026-03-23T03:45:00Z,TATACONSUM.NS,LONG,NoTrade,Unfavourable,0.258503,147,Exact,1.432606,4.0,1023.6000,1066.2531,993.8269,NO_TRADE,2,false,false,false,0.048261,-0.000782,0.041670,false
TIME006-20260323T034500Z-gen20260820T091358064963Z-TATASTEEL_NS,2026-03-23T03:45:00Z,TATASTEEL.NS,SHORT,NoTrade,Unfavourable,0.288660,97,Exact,1.161782,4.0,187.1700,179.1968,194.0329,NO_TRADE,2,false,false,false,0.000000,-0.053320,-0.036667,false
TIME006-20260323T034500Z-gen20260820T091358064963Z-TCS_NS,2026-03-23T03:45:00Z,TCS.NS,LONG,Watch,Mixed,0.322581,186,Exact,0.898331,3.0,2383.8000,2457.7839,2301.4430,HORIZON,3,false,false,true,0.021646,-0.005873,0.002517,true
TIME006-20260323T034500Z-gen20260820T091358064963Z-TECHM_NS,2026-03-23T03:45:00Z,TECHM.NS,LONG,NoTrade,Unfavourable,0.297030,101,Exact,1.080811,3.0,1384.0000,1446.0933,1326.5493,NO_TRADE,3,false,false,false,0.039884,0.000000,0.005491,false
TIME006-20260323T034500Z-gen20260820T091358064963Z-TITAN_NS,2026-03-23T03:45:00Z,TITAN.NS,SHORT,Watch,Mixed,0.306667,75,Exact,1.156689,4.0,3853.1001,3723.2470,3965.3628,RISK,1,false,true,false,0.002621,-0.034232,-0.029136,true
TIME006-20260323T034500Z-gen20260820T091358064963Z-TMCV_NS,2026-03-23T03:45:00Z,TMCV.NS,LONG,Buy,Mixed,0.342857,35,RelaxVolume,2.638326,3.0,394.4500,444.1484,375.6129,HORIZON,3,false,false,true,0.107872,0.000000,0.084041,true
TIME006-20260323T034500Z-gen20260820T091358064963Z-TORNTPHARM_NS,2026-03-23T03:45:00Z,TORNTPHARM.NS,SHORT,NoTrade,Unfavourable,0.244444,45,Exact,1.267123,4.0,4213.8999,4030.8192,4358.3852,NO_TRADE,4,false,false,false,0.012506,-0.029901,-0.001495,false
TIME006-20260323T034500Z-gen20260820T091358064963Z-TRENT_NS,2026-03-23T03:45:00Z,TRENT.NS,LONG,Watch,Mixed,0.375000,88,Exact,1.112497,4.0,2237.8000,2356.8028,2130.8309,HORIZON,4,false,false,true,0.052313,-0.024190,-0.018143,true
TIME006-20260323T034500Z-gen20260820T091358064963Z-TVSMOTOR_NS,2026-03-23T03:45:00Z,TVSMOTOR.NS,LONG,Buy,Favourable,0.487179,78,Exact,1.071264,4.0,3412.5000,3552.6220,3281.6995,TARGET,2,true,false,false,0.052015,-0.000557,0.041061,true
TIME006-20260323T034500Z-gen20260820T091358064963Z-ULTRACEMCO_NS,2026-03-23T03:45:00Z,ULTRACEMCO.NS,LONG,Buy,Favourable,0.428571,119,Exact,0.965757,4.0,10362.0000,10652.2294,10061.4797,TARGET,1,true,false,false,0.048736,0.000000,0.028009,true
TIME006-20260323T034500Z-gen20260820T091358064963Z-UNITDSPR_NS,2026-03-23T03:45:00Z,UNITDSPR.NS,LONG,NoTrade,Insufficient,0.000000,0,Insufficient,,,1275.2000,,,NO_TRADE,2,false,false,false,0.055050,0.000000,0.050000,false
TIME006-20260323T034500Z-gen20260820T091358064963Z-UPL_NS,2026-03-23T03:45:00Z,UPL.NS,LONG,Watch,Mixed,0.393162,117,Exact,0.889984,4.0,602.4000,622.8231,579.4523,TARGET,1,true,false,false,0.038513,0.000000,0.033903,true
TIME006-20260323T034500Z-gen20260820T091358064963Z-VBL_NS,2026-03-23T03:45:00Z,VBL.NS,LONG,Watch,Mixed,0.328571,70,Exact,1.039242,4.0,382.2000,397.2429,367.7252,TARGET,2,true,false,false,0.065934,0.000000,0.039359,true
TIME006-20260323T034500Z-gen20260820T091358064963Z-VEDL_NS,2026-03-23T03:45:00Z,VEDL.NS,SHORT,NoTrade,Unfavourable,0.215686,51,Exact,1.346373,2.0,645.7500,606.6201,674.8132,NO_TRADE,2,false,false,false,0.003407,-0.043438,-0.037011,false
TIME006-20260323T034500Z-gen20260820T091358064963Z-WIPRO_NS,2026-03-23T03:45:00Z,WIPRO.NS,LONG,Watch,Mixed,0.333333,168,Exact,0.737908,3.0,187.5400,192.8720,180.3142,HORIZON,3,false,false,true,0.025328,0.000000,0.021649,true
