timestamp,open,high,low,close,volume
2025-12-31 03:45:00,1345.4000244140625,1347.9000244140625,1344.699951171875,1344.699951171875,0
2025-12-31 03:50:00,1344.4000244140625,1344.4000244140625,1341.9000244140625,1343.800048828125,54089
2025-12-31 03:55:00,1343.199951171875,1346.199951171875,1343.0999755859375,1345.5,67566
2025-12-31 04:00:00,1345.699951171875,1346.5,1344.5,1345.5,24147
2025-12-31 04:05:00,1345.4000244140625,1345.9000244140625,1344.9000244140625,1345.300048828125,15480
2025-12-31 04:10:00,1345.699951171875,1345.9000244140625,1343.5999755859375,1343.699951171875,21338
2025-12-31 04:15:00,1344.0999755859375,1344.800048828125,1343.5,1344.4000244140625,15145
2025-12-31 04:20:00,1345.0,1345.0,1343.0,1343.4000244140625,25821
2025-12-31 04:25:00,1343.4000244140625,1344.5999755859375,1342.5999755859375,1343.5,133600
2025-12-31 04:30:00,1343.9000244140625,1344.0,1342.5,1342.9000244140625,33482
2025-12-31 04:35:00,1342.4000244140625,1342.5,1341.5,1342.199951171875,31247
2025-12-31 04:40:00,1342.0,1342.699951171875,1341.9000244140625,1342.5999755859375,15746
2025-12-31 04:45:00,1342.699951171875,1342.800048828125,1342.199951171875,1342.5,44320
2025-12-31 04:50:00,1342.300048828125,1343.199951171875,1341.5,1341.5,51132
2025-12-31 04:55:00,1341.5,1342.199951171875,1340.199951171875,1341.0,76205
2025-12-31 05:00:00,1341.4000244140625,1342.800048828125,1340.5999755859375,1342.0,101682
2025-12-31 05:05:00,1341.4000244140625,1342.0,1341.0,1341.800048828125,31928
2025-12-31 05:10:00,1342.0,1343.199951171875,1341.5,1342.9000244140625,67105
2025-12-31 05:15:00,1342.9000244140625,1343.0999755859375,1341.800048828125,1342.5,30621
2025-12-31 05:20:00,1342.199951171875,1343.0999755859375,1342.0999755859375,1342.9000244140625,42255
2025-12-31 05:25:00,1342.9000244140625,1343.0,1342.0999755859375,1342.5999755859375,32687
2025-12-31 05:30:00,1342.300048828125,1343.0,1342.0,1343.0,26666
2025-12-31 05:35:00,1343.0,1343.0,1342.0999755859375,1342.699951171875,46541
2025-12-31 05:40:00,1342.5999755859375,1343.0,1341.199951171875,1341.800048828125,48055
2025-12-31 05:45:00,1341.699951171875,1342.0,1341.4000244140625,1341.699951171875,35129
2025-12-31 05:50:00,1341.9000244140625,1342.0,1340.199951171875,1340.199951171875,45486
2025-12-31 05:55:00,1340.5,1340.699951171875,1339.800048828125,1340.0999755859375,100703
2025-12-31 06:00:00,1340.0999755859375,1341.0,1339.800048828125,1340.699951171875,65361
2025-12-31 06:05:00,1341.0,1342.5999755859375,1340.699951171875,1341.4000244140625,98798
2025-12-31 06:10:00,1341.5,1342.0,1340.5999755859375,1340.9000244140625,46046
2025-12-31 06:15:00,1340.9000244140625,1341.4000244140625,1340.4000244140625,1341.199951171875,46401
2025-12-31 06:20:00,1340.9000244140625,1341.5,1340.800048828125,1341.199951171875,41971
2025-12-31 06:25:00,1341.199951171875,1341.5999755859375,1340.0999755859375,1341.199951171875,72666
2025-12-31 06:30:00,1341.199951171875,1341.800048828125,1341.0,1341.5999755859375,36719
2025-12-31 06:35:00,1341.5,1342.4000244140625,1341.5,1342.199951171875,47793
2025-12-31 06:40:00,1342.199951171875,1342.4000244140625,1341.5999755859375,1342.0,32330
2025-12-31 06:45:00,1341.800048828125,1342.5999755859375,1340.699951171875,1341.0,169762
2025-12-31 06:50:00,1341.0,1341.199951171875,1340.300048828125,1340.5999755859375,36784
2025-12-31 06:55:00,1340.5999755859375,1341.4000244140625,1340.5,1340.800048828125,38234
2025-12-31 07:00:00,1340.800048828125,1342.699951171875,1340.4000244140625,1342.699951171875,39977
2025-12-31 07:05:00,1342.4000244140625,1343.5,1342.199951171875,1343.4000244140625,41594
2025-12-31 07:10:00,1343.5,1345.4000244140625,1343.0999755859375,1345.0,71174
2025-12-31 07:15:00,1345.199951171875,1346.4000244140625,1345.0,1345.9000244140625,72995
2025-12-31 07:20:00,1345.800048828125,1346.5,1345.199951171875,1345.800048828125,39296
2025-12-31 07:25:00,1345.699951171875,1347.0,1345.5999755859375,1345.9000244140625,39474
2025-12-31 07:30:00,1346.0,1347.300048828125,1346.0,1346.199951171875,72201
2025-12-31 07:35:00,1346.199951171875,1346.9000244140625,1346.0999755859375,1346.5999755859375,36330
2025-12-31 07:40:00,1346.5999755859375,1346.800048828125,1345.9000244140625,1346.4000244140625,78678
2025-12-31 07:45:00,1346.4000244140625,1347.4000244140625,1345.800048828125,1347.300048828125,64305
2025-12-31 07:50:00,1347.300048828125,1348.0,1346.800048828125,1347.699951171875,64067
2025-12-31 07:55:00,1347.699951171875,1348.0,1347.300048828125,1347.9000244140625,41529
2025-12-31 08:00:00,1347.5,1348.4000244140625,1346.699951171875,1347.0999755859375,71652
2025-12-31 08:05:00,1347.5999755859375,1347.5999755859375,1345.199951171875,1346.0,148162
2025-12-31 08:10:00,1345.9000244140625,1347.0,1345.5999755859375,1346.4000244140625,48522
2025-12-31 08:15:00,1346.5999755859375,1346.9000244140625,1345.800048828125,1346.699951171875,45685
2025-12-31 08:20:00,1346.699951171875,1347.300048828125,1345.699951171875,1347.0999755859375,89872
2025-12-31 08:25:00,1347.0,1347.9000244140625,1347.0,1347.4000244140625,147599
2025-12-31 08:30:00,1347.199951171875,1347.5,1346.300048828125,1347.5,137171
2025-12-31 08:35:00,1347.300048828125,1347.9000244140625,1347.0999755859375,1347.5,62826
2025-12-31 08:40:00,1347.699951171875,1347.9000244140625,1347.199951171875,1347.699951171875,46274
2025-12-31 08:45:00,1347.9000244140625,1348.0,1346.9000244140625,1347.5,130092
2025-12-31 08:50:00,1347.800048828125,1348.0,1346.0,1346.199951171875,108053
2025-12-31 08:55:00,1346.300048828125,1347.800048828125,1346.300048828125,1347.0999755859375,108500
2025-12-31 09:00:00,1347.199951171875,1347.800048828125,1346.5,1346.9000244140625,159303
2025-12-31 09:05:00,1347.0,1348.800048828125,1346.9000244140625,1348.5999755859375,101903
2025-12-31 09:10:00,1348.5999755859375,1350.0,1348.0999755859375,1349.5999755859375,104257
2025-12-31 09:15:00,1349.5999755859375,1349.5999755859375,1348.199951171875,1348.4000244140625,95174
2025-12-31 09:20:00,1348.5,1349.0999755859375,1348.0999755859375,1348.699951171875,99768
2025-12-31 09:25:00,1348.699951171875,1348.9000244140625,1347.300048828125,1347.4000244140625,155634
2025-12-31 09:30:00,1347.4000244140625,1347.4000244140625,1341.800048828125,1342.4000244140625,287253
2025-12-31 09:35:00,1342.300048828125,1343.0999755859375,1342.0999755859375,1342.699951171875,264263
2025-12-31 09:40:00,1342.4000244140625,1344.800048828125,1341.5,1343.9000244140625,372165
2025-12-31 09:45:00,1344.0999755859375,1344.0999755859375,1342.699951171875,1342.699951171875,190830
2025-12-31 09:50:00,1342.9000244140625,1343.0999755859375,1342.4000244140625,1342.699951171875,229913
2025-12-31 09:55:00,1342.699951171875,1343.0999755859375,1342.300048828125,1342.9000244140625,193505
2026-01-01 03:45:00,1343.0999755859375,1347.699951171875,1343.0999755859375,1345.699951171875,0
2026-01-01 03:50:00,1345.699951171875,1346.5999755859375,1345.0,1345.5999755859375,24931
2026-01-01 03:55:00,1345.300048828125,1346.300048828125,1345.0,1345.9000244140625,22280
2026-01-01 04:00:00,1346.300048828125,1347.5999755859375,1346.0,1346.800048828125,44799
2026-01-01 04:05:00,1346.5999755859375,1347.5999755859375,1345.5999755859375,1346.0999755859375,51467
2026-01-01 04:10:00,1346.0999755859375,1348.4000244140625,1346.0,1347.800048828125,29184
2026-01-01 04:15:00,1347.800048828125,1348.0,1346.4000244140625,1347.300048828125,39136
2026-01-01 04:20:00,1347.300048828125,1347.9000244140625,1346.199951171875,1346.800048828125,40113
2026-01-01 04:25:00,1346.800048828125,1347.0999755859375,1342.9000244140625,1343.0,53428
2026-01-01 04:30:00,1343.0,1344.5999755859375,1342.5999755859375,1344.0,34979
2026-01-01 04:35:00,1344.0,1344.4000244140625,1343.199951171875,1343.5,19855
2026-01-01 04:40:00,1343.9000244140625,1344.4000244140625,1343.199951171875,1344.300048828125,13869
2026-01-01 04:45:00,1344.300048828125,1344.5999755859375,1344.0,1344.5999755859375,19070
2026-01-01 04:50:00,1344.5,1344.800048828125,1343.0,1344.5999755859375,20028
2026-01-01 04:55:00,1344.699951171875,1345.699951171875,1344.4000244140625,1345.0,19299
2026-01-01 05:00:00,1345.0,1345.800048828125,1344.5999755859375,1345.699951171875,17984
2026-01-01 05:05:00,1345.699951171875,1345.9000244140625,1344.5999755859375,1344.800048828125,16226
2026-01-01 05:10:00,1344.5999755859375,1345.0,1344.0999755859375,1344.800048828125,9305
2026-01-01 05:15:00,1344.800048828125,1345.5,1344.5,1344.9000244140625,11022
2026-01-01 05:20:00,1344.9000244140625,1345.4000244140625,1344.699951171875,1344.800048828125,12081
2026-01-01 05:25:00,1344.9000244140625,1345.0,1344.0999755859375,1344.9000244140625,12363
2026-01-01 05:30:00,1345.0,1345.699951171875,1344.4000244140625,1345.0,11055
2026-01-01 05:35:00,1345.0,1345.800048828125,1344.5,1345.699951171875,17723
2026-01-01 05:40:00,1345.699951171875,1345.699951171875,1345.0,1345.5,9221
2026-01-01 05:45:00,1345.5,1345.5999755859375,1344.699951171875,1345.0999755859375,16538
2026-01-01 05:50:00,1345.0,1345.0,1343.5,1344.5999755859375,27098
2026-01-01 05:55:00,1344.5,1344.9000244140625,1342.9000244140625,1343.0,54905
2026-01-01 06:00:00,1343.0,1343.0,1342.199951171875,1342.5,23518
2026-01-01 06:05:00,1342.699951171875,1343.4000244140625,1342.5,1342.800048828125,11780
2026-01-01 06:10:00,1342.5,1343.0,1342.199951171875,1342.5,10963
2026-01-01 06:15:00,1342.5,1342.5,1341.4000244140625,1341.5999755859375,20249
2026-01-01 06:20:00,1341.5999755859375,1342.199951171875,1340.5999755859375,1342.0,53735
2026-01-01 06:25:00,1342.300048828125,1342.4000244140625,1339.9000244140625,1340.699951171875,56523
2026-01-01 06:30:00,1340.699951171875,1341.300048828125,1340.0,1340.0,10473
2026-01-01 06:35:00,1340.300048828125,1340.5,1339.5,1340.0,14933
2026-01-01 06:40:00,1340.0999755859375,1340.4000244140625,1338.800048828125,1338.800048828125,59029
2026-01-01 06:45:00,1338.699951171875,1339.5999755859375,1338.0,1339.5999755859375,99410
2026-01-01 06:50:00,1339.800048828125,1340.5,1339.5,1340.4000244140625,31760
2026-01-01 06:55:00,1340.4000244140625,1340.9000244140625,1339.5999755859375,1340.300048828125,37540
